# 400 test tickets, seed 42. For each label model: the full priority posterior, the c-mu index it implies, and the rank that index gives the ticket at t=0. Sorted by the binary-relevance rank so that disagreements between models are adjacent and readable.
id,language,gold_priority,pred_priority,pred_intent,p_negative,marginal__pLow,marginal__pMedium,marginal__pHigh,marginal__cmu_index,marginal__rank,chain-intent__pLow,chain-intent__pMedium,chain-intent__pHigh,chain-intent__cmu_index,chain-intent__rank,chain-full__pLow,chain-full__pMedium,chain-full__pHigh,chain-full__cmu_index,chain-full__rank,logpool__pLow,logpool__pMedium,logpool__pHigh,logpool__cmu_index,logpool__rank,stacked__pLow,stacked__pMedium,stacked__pHigh,stacked__cmu_index,stacked__rank
212,tamilish,Low,Low,pending_cash_withdrawal,0.0003865571052301,0.9648627042770386,0.0349760614335536,0.0001612474152352,0.002306972726364617,200,0.7266035011261622,0.26620047693145527,0.007196190269882776,0.003971967610771058,200,0.7245467230383268,0.275201100034289,0.00025234525488449183,0.003811226348445072,209,0.8956337065797798,0.103214043656248,0.0011522497639721075,0.0027644289113090115,199,0.9633220234797856,0.03384551589415039,0.002832460626063943,0.0023833822022362714,200
4,singlish,Low,Low,card_arrival,0.0629168376326561,0.992434024810791,0.0005411392194218,0.0070248385891318,0.0023062416648220565,201,0.9986619263240432,0.000966969789739898,0.0003711027076170412,0.002100973851676824,337,0.9979818439202576,0.0014751728602756325,0.0005429820408668332,0.002109521350031728,322,0.997657063649677,0.0007249067968297664,0.001618029553493243,0.0021384274243601833,241,0.9926680379963684,0.00631666077694842,0.0010153012266831993,0.002154540626523111,250
1931,tamilish,Medium,Low,card_swallowed,0.0007676752866245,0.9904638528823853,0.0049679791554808,0.0045681376941502,0.0022571374429389826,202,0.025590661274790802,0.7610713152113023,0.21333800809190684,0.013506841774146894,34,0.02648662140400911,0.7732429677450988,0.2002703954288925,0.013174551706763925,38,0.6319867938552489,0.24409028425873505,0.12392292188601604,0.007481488918888429,158,0.673032237051256,0.30129034874914506,0.025677414199598892,0.004768817206752955,180
2381,tamilish,Low,Low,verify_top_up,0.0002348866401007,0.9801848530769348,0.0195201598107814,0.0002950755879282,0.0022145556285977325,203,0.9987609997796778,0.0009752577264167047,0.00026370931330544473,0.002097669541037983,373,0.9987757274826042,0.0009746964354040543,0.0002495429013915417,0.0020972233325968442,386,0.9953302004463082,0.004389183975773382,0.0002806155779183787,0.002119534969991866,260,0.9923631501611249,0.006698018668053444,0.000938831170821592,0.002154534424096842,251
112,english,Low,Low,exchange_rate,0.0010798055445775,0.980826497077942,0.0189763773232698,0.0001971845922525,0.0022080978330147106,204,0.9986765446345323,0.0010632787371472284,0.0002601039229204677,0.002098106921562185,371,0.9982165701627498,0.0014326089925152613,0.00035074813933495895,0.0021032478674211878,338,0.9952551987458511,0.004517063058008635,0.00022773819614030255,0.002118681796075272,264,0.9923790406689564,0.006683103791659081,0.0009378555393845501,0.00215441071763697,252
1134,singlish,Low,Low,edit_personal_details,0.0003350082261022,0.9952558875083924,0.0009461906738579,0.0037979092448949,0.002207931662754463,205,0.9988192364411417,0.0009339908325408597,0.0002467902353176278,0.002096883007367473,383,0.9987070168388402,0.0010299647318848366,0.0002630359382747464,0.0020979905224557823,375,0.9980897763813746,0.0009410645616255409,0.0009691590569998001,0.0021195012073747365,261,0.9928139736020378,0.006264049999582577,0.0009219763983796989,0.00215129540828009,292
1683,tamilish,Medium,Low,request_refund,0.0003136194427497,0.9826648831367492,0.0170543808490037,0.0002808311837725,0.0021986993864023413,206,0.2377552929664704,0.702835674310883,0.059409074503246576,0.008332589963045724,98,0.26934547947340665,0.6834383652258412,0.047216197081352045,0.007830329361830009,141,0.8097460411676276,0.1834112182159204,0.0068427406164519354,0.003443489091446959,189,0.6979005215725156,0.2887525050267179,0.013346973400766505,0.004305129408524273,183
75,singlish,High,Low,card_linking,0.0005837464705109,0.9964861869812012,8.369563147425652e-05,0.0034300650004297,0.0021910458531541116,207,0.9982896342034105,0.0009564306688584911,0.0007540608640306728,0.0021128756889652817,308,0.9980553948504431,0.0011511949057579466,0.0007935359800991096,0.002115326562823043,308,0.9981074524128798,0.00028313367164332014,0.001609413915476877,0.0021353971036397563,245,0.9928535885906159,0.006227840638294265,0.0009185707710897657,0.0021509626739192275,298
671,english,Low,Low,pending_top_up,0.0002164206380257,0.9836280345916748,0.0162759274244308,9.598759788786992e-05,0.0021880573871991744,208,0.9100624195902278,0.05615401042164744,0.033783693824124716,0.003490036588464194,218,0.9489905402295685,0.050639355085986236,0.00037022852044470703,0.0024113992018763098,242,0.9672523604006074,0.030906656129675553,0.0018409834697171517,0.0023340306675724664,210,0.9900090070213154,0.008713314266839304,0.0012776787118450985,0.002177719007246238,221
994,singlish,Low,Low,card_acceptance,0.0001770366216078,0.996522068977356,0.0002792497107293,0.0031986765097826,0.0021850372749516555,209,0.9977652174038355,0.0016875450291122423,0.00054720316735227,0.0021109805170790013,315,0.9977675625068588,0.0016982470086748006,0.0005341560847661442,0.0021106396831204505,318,0.9979888236059233,0.0006870559246202751,0.0013241204694563007,0.0021290061975327195,252,0.9928242812006426,0.00625683134843634,0.0009188874509210812,0.002151153762102344,295
1843,english,Low,Low,pending_transfer,0.0001313722168561,0.9867244362831116,0.0128747690469026,0.0004008665855508,0.002176327870499031,210,0.8480317430669211,0.13154973281430668,0.020418435492372232,0.003543595087921049,216,0.8380283359837448,0.14591824010946394,0.016053335280391073,0.00349698887689137,214,0.9540919355630538,0.04292407426131583,0.0029839901756303117,0.002444858490455004,206,0.9846276485811596,0.013724726744284203,0.0016476246745562207,0.002220601146564992,213
605,singlish,Medium,Low,top_up_by_bank_transfer_charge,0.0001979723019758,0.9873944520950316,0.0121421301737427,0.0004633792850654,0.0021737021694813513,211,0.8548494529307122,0.14483225843870615,0.0003182312991814552,0.00299847955723425,228,0.8548331313852976,0.14484703611185298,0.0003197751714494625,0.0029986201636997938,221,0.9559657056143605,0.04363472527509781,0.0003995691105418302,0.002368536901007127,207,0.9831052667889745,0.01525972571374379,0.0016350074972817593,0.002229800603334287,208
675,english,Low,Low,pending_top_up,0.0001858169271145,0.9868528246879578,0.013073842972517,7.335171540034935e-05,0.002167337133384232,212,0.9114727801339121,0.054823797960503885,0.033703368726784345,0.0034792122325093275,220,0.9504831410751284,0.04923084595957388,0.00028595978649755785,0.002399962253119552,245,0.9709809085115085,0.027409356288003832,0.0016097352004876165,0.0023049460351485954,213,0.9902139805894241,0.008526363449766691,0.001259655960809057,0.002175987353669658,222
2129,english,Low,Low,change_pin,0.0015782244736328,0.9973267316818236,0.0003498170699458,0.0023235126864165,0.002158129589467231,213,0.9408730853767918,0.0012105260547382861,0.05791625139887022,0.0039007816916201425,204,0.9402719133535272,0.0017620365414201436,0.057965912935452356,0.003905780555180095,202,0.9875108204212486,0.000663384287555779,0.011825795291195545,0.002457035587980417,205,0.993222482745157,0.00569965894611165,0.001077858308731467,0.00215263927389439,272
597,singlish,Low,Low,contactless_not_working,0.0001653106737649,0.9889060258865356,0.0108964992687106,0.0001974202168639,0.002157605721731668,214,0.20245463463605595,0.7967937569643677,0.0007517196741756269,0.007086785786000702,167,0.2084607249407694,0.790814324329983,0.0007250620038474376,0.007048581279838042,170,0.8270572098537714,0.17223072791490038,0.0007120622313281513,0.003182027327530465,191,0.5562649555609765,0.4308450348882827,0.012890009550740643,0.005178927599845745,177
630,english,Low,Low,top_up_by_bank_transfer_charge,0.0006204498349688,0.9918447136878968,0.0074148350395262,0.0007404023781418,0.002152813524783897,215,0.8548557441918652,0.14482408902812471,0.00032006897210997445,0.002998485841371091,227,0.8547026304201224,0.14493416512399018,0.0003631066479873912,0.0030005187443414194,217,0.9651423245621548,0.03434743039555986,0.0005102450422854,0.002313949930877001,212,0.9834116385905105,0.014968691841577498,0.0016196695679120338,0.002227502331340444,210
1312,singlish,Low,Low,card_payment_wrong_exchange_rate,0.0009059380390681,0.9900105595588684,0.0098304701969027,0.0001589560706634,0.002149741119743945,216,0.17744784873196326,0.7776047077363917,0.04494741792164468,0.00834796951338301,97,0.17970106888483803,0.7761733096009741,0.04412559590418787,0.008313341336991124,98,0.8230616331177134,0.17168947037842228,0.005248896503864257,0.0033204205389442305,190,0.6001124006615853,0.3852870353626118,0.014600563975802993,0.0049476449285935,179
2080,singlish,Low,Low,reverted_card_payment?,0.0005685973446816,0.9934347867965698,0.0055603352375328,0.0010048416443169,0.0021494866542828574,217,0.4723068110978896,0.5061546502132137,0.02153852297189671,0.005919878707293941,180,0.5103583501098657,0.48040292089087117,0.00923871328226308,0.00537456134622825,186,0.9223053097895213,0.07143071984016236,0.006263970370316245,0.0027255244064067308,200,0.880422701390539,0.11293661726376225,0.006640681345698787,0.0029967084832849345,188
2480,singlish,Low,Low,order_physical_card,0.000735227658879,0.99228036403656,0.0070179752074182,0.0007017275784164,0.0021491248044185314,218,0.9982201276665196,0.0013947973180279695,0.0003850583890525295,0.0021040838565905664,327,0.9979288870426787,0.0016356758252807,0.00043542050564035457,0.002107163163404265,330,0.9963474656032058,0.0031321454917113156,0.0005203889050829299,0.0021191713959403703,263,0.992715771924105,0.006370267542846316,0.0009139605330485976,0.002151708772133891,289
2807,english,Low,Low,top_up_by_card_charge,0.0001202272396767,0.9901666641235352,0.0097764069214463,5.6931781728053465e-05,0.0021462150006603528,219,0.8413648466207663,0.15836419730943807,0.00027101393689537076,0.003081578872601759,224,0.841370977518566,0.15836231201806963,0.0002667683304647395,0.0030814344143297507,216,0.9585471740565032,0.041322377060599325,0.00013044888289738787,0.002345674717552622,208,0.9819536599520623,0.016338759409889384,0.0017075806380481586,0.0022388124745841465,206
1669,sinhala,Low,Low,lost_or_stolen_phone,0.0001494292082497,0.9980508089065552,0.0001717442501103,0.001777360914275,0.0021399490844487426,220,0.18284216696887431,0.025716166409819014,0.7914415858098562,0.026976608761595522,27,0.18591910201124018,0.026116135060807198,0.7879646821165026,0.026870455325246897,29,0.9151498512374475,0.004502170377084153,0.08034797838546844,0.0046223462227359974,181,0.987896914928802,0.0021355655651272816,0.009967519506070754,0.00240816560268009,197
626,singlish,Low,Low,top_up_by_bank_transfer_charge,0.0003353846550453,0.9950969815254213,0.0041288812644779,0.0007741168956272,0.00213332995190285,221,0.8548466824536278,0.14483188654575177,0.00032151364262025014,0.002998580097746998,226,0.8547853838427298,0.14487750915857184,0.00033718964069837066,0.002999355114017065,219,0.9736579939517054,0.02581534331204162,0.0005266627362530134,0.0022611374395415,220,0.9836319562331641,0.014762142309058252,0.001605901457777539,0.0022257811433204957,212
2791,tamilish,Low,Low,exchange_rate,0.0014282634947448,0.993595540523529,0.0060965693555772,0.0003079737361986,0.0021310612452604487,222,0.5626936772694444,0.43251622549951163,0.0047900420970444,0.0049362484433754196,190,0.5632267571763845,0.43215324903933844,0.004619938650277019,0.004928664107787856,188,0.9343174131822037,0.06416490715230123,0.001517679665495133,0.002531791492581939,202,0.9175777804317444,0.07754844241416894,0.004873777154086641,0.0027203166344870965,190
551,sinhala,Medium,Low,change_pin,0.0009385434677824,0.9932657480239868,0.0065525132231414,0.0001817076117731,0.0021299648389685876,223,0.9024446850308333,0.04164424558130022,0.05591106909586648,0.004090830776853955,199,0.9022477396348266,0.04184367570947328,0.055908584363700074,0.004091999567274835,199,0.9796100853360438,0.017091952401092857,0.003297962262863394,0.0022932193565546447,214,0.9913317051113619,0.007412599482967113,0.001255695405671019,0.0021689025615290974,224
609,tamil,Medium,Low,top_up_by_bank_transfer_charge,0.0002891120675485,0.9941022992134094,0.0055804247967898,0.0003172707511112,0.002128125688371558,224,0.854788457404693,0.14485308547176734,0.00035833255353973244,0.0029998627503091623,225,0.8547426730615276,0.14488850593568256,0.00036869643278984016,0.0030004079994351983,218,0.9697360014891827,0.029909293921711492,0.0003547045891059001,0.0022813509387535898,217,0.9835649008304332,0.014829378843814668,0.0016057203257520943,0.0022261957112869276,211
2136,english,Low,Low,change_pin,0.0003009573847521,0.9947035908699036,0.00490596704185,0.0003904360055457,0.002126196739845906,225,0.9305905485760873,0.012951321459683168,0.056458268243229144,0.003928600263138513,202,0.9307936344823543,0.012857898682530369,0.05634860511411522,0.003924589397996499,201,0.9870061321550121,0.0081773586158975,0.004816509229090402,0.0022849577380917676,216,0.9926796375324354,0.006202665340550421,0.0011176971270141747,0.0021570280269309666,234
21,sinhala,Low,Low,card_arrival,0.0001379547611577,0.9958511590957642,0.0034832484088838,0.0006656153127551,0.0021259041619487106,226,0.922948839493683,0.006811868284741354,0.07023929499257674,0.004320885484403909,198,0.9232334830499096,0.006841724156633039,0.06992479556445735,0.004311243976474499,193,0.9879344006429893,0.005019580485416876,0.0070460188715937375,0.002334893801104493,209,0.9930406492792646,0.005825736173480452,0.0011336145472549675,0.0021551696390193042,248
72,singlish,Low,Low,card_linking,0.0001512509188614,0.9967129230499268,0.00246640923433,0.0008206543279811,0.002124393810906134,227,0.9985923152315972,0.0008991995217908986,0.000508551462811639,0.002104845701507806,326,0.9985594317175777,0.0009330519090863781,0.0005075825895355851,0.002105027001638526,333,0.9978642976123862,0.0014895426154930963,0.0006461597721207868,0.00211283546755894,272,0.992868540312603,0.006229519925448534,0.0009019397619484133,0.002150453450428274,304
506,singlish,Low,Low,age_limit,0.0054030953906476,0.9982237219810486,0.0007411320111714,0.0010352120734751,0.002120315923336116,228,0.9985993515350213,0.0010142941631113046,0.0003863032763679271,0.0021017445429361526,332,0.9961218848805309,0.002972838830793109,0.0009052252631765517,0.0021302017591969336,306,0.998500464088449,0.0008670985053684263,0.000632437406182668,0.0021085163679350947,277,0.992902655314388,0.006192528619645268,0.0009048160659667307,0.0021503121392675768,309
2352,tamil,Low,Low,transfer_into_account,0.0002141491568181,0.9946013689041138,0.0052997772581875,9.890574438031764e-05,0.0021195478538478104,229,0.9891373066625008,0.010475698983036703,0.00038710354926281944,0.0021609036653809427,281,0.989091216796387,0.010526040133856314,0.00038285226455644336,0.0021610854449264907,277,0.9923495004849914,0.007454734007166778,0.00019576550784185416,0.0021360430929981836,243,0.9924023546484618,0.006659692007963765,0.0009379533435743682,0.0021542674503698058,253
2517,tamil,Low,Low,order_physical_card,0.0001720904401736,0.9949592351913452,0.0049907411448657,5.002090983907692e-05,0.002116088613183819,230,0.9975309235794951,0.002063095612957361,0.0004060321620476448,0.0021089162929668476,321,0.9975084656902597,0.0020933266412852427,0.0003982590229549676,0.00210886232629725,326,0.9966473338581647,0.0032100949770096556,0.00014257116482563554,0.002107851775840445,279,0.992770342498078,0.006323901614915217,0.0009057558870065924,0.002151162589895509,294
503,tamil,Low,Low,age_limit,0.0001367283111903,0.9988542795181274,0.0001387492520734,0.001006961450912,0.0021156680411271106,231,0.9986541799809255,0.0009508469211233334,0.00039492151015144107,0.0021016173163080037,333,0.9986350966166186,0.0009709772226708513,0.00039387457291047324,0.002101710413903895,342,0.9990059174152606,0.00036331226613504084,0.0006307703186043593,0.002105315607453064,286,0.992927686647926,0.006174550563697919,0.0008977627883759104,0.002149979361493192,323
1617,english,Low,Low,pending_card_payment,0.0028544971719384,0.9956533908843994,0.0042919539846479,5.455485370475799e-05,0.002111862676004723,232,0.9979795701963822,0.0015843509689544891,0.0004360903896634737,0.0021068633756391995,323,0.9979388271090943,0.001633919298388608,0.000427265147517063,0.002106897388881087,331,0.997236916807146,0.0026087752102006037,0.00015430798265333596,0.0021044603028550035,288,0.9928088517809436,0.006286031511433569,0.0009051167076229594,0.0021509059273930107,301
1466,singlish,Low,Low,atm_support,0.0002749352715909,0.9964025020599364,0.0034754704684019,0.0001220205522258,0.00210886815160241,233,0.9868240320572658,0.0012781102063193159,0.011897919670314469,0.0024631316408491137,241,0.9867566173176804,0.0013421415846504143,0.011901303031569119,0.0024636375670028915,231,0.9966705509452327,0.0021183870642885877,0.0012110619904786735,0.002134418939687596,247,0.9929227186907038,0.006146582726445248,0.00093069858285072,0.0021508338060877005,302
1464,english,Low,Low,atm_support,0.0001665938325459,0.9990363121032716,0.0001887864927994,0.0007749507785774,0.0021087305636077244,234,0.9836550409263122,0.003526780308662359,0.01281832452952507,0.0025059486554861723,235,0.9836617830393617,0.003554257331821866,0.012784105393316496,0.0025050510388744023,227,0.9960134701878622,0.0008198375918724546,0.003166692220265272,0.002187416450165826,227,0.9929125550445984,0.006148631110213809,0.0009388138451878408,0.0021511002104342898,296
26,singlish,Low,Low,card_arrival,0.0013843126362189,0.9989548921585084,0.0003434657119214,0.0007016821182332,0.0021074076435373445,235,0.9987030828637892,0.001028319362411069,0.0002684775466002841,0.0020981500022063293,370,0.9986742310991278,0.0010651266685277664,0.00026052200514452913,0.002098131437199065,372,0.9989715188500558,0.0005943847710796776,0.0004340963788645359,0.0021006137499920982,299,0.9929265257372585,0.006176486168859489,0.0008969880938820127,0.002149967249822518,325
3014,tamilish,Low,Low,verify_my_identity,0.0011038107331842,0.9980530738830566,0.0015003783628344,0.0004464627127163,0.0021066624807038643,236,0.9888396890526778,0.0012923247287376291,0.009868005682084529,0.002399785581002043,244,0.9883869811209115,0.001665632519669524,0.009947405822918996,0.0024046000090964447,243,0.9964977918916995,0.0013967632556784598,0.002105444852622056,0.002157858255325763,236,0.9929549246445898,0.006121154995325222,0.000923920360084938,0.0021504630633067704,303
2085,tamilish,Low,Low,reverted_card_payment?,0.0003669710131362,0.9982031583786012,0.0013412495609372,0.0004556461353786,0.002105955197475849,237,0.8746494903193323,0.08772293120634493,0.037627630532822906,0.003807465215978914,209,0.9435901894949902,0.042194316920857795,0.01421554564265217,0.0027912837238767835,224,0.9842130915115921,0.011425468255267298,0.004361440233140574,0.0022910375172143964,215,0.9887725790105013,0.009813723189491823,0.0014136978000067624,0.0021888471595178684,217
2811,tamilish,Low,Low,top_up_limits,0.0001755981793394,0.998327910900116,0.0012050548102706,0.0004670248017646,0.0021054594311863167,238,0.7446194779859724,0.22736407498012517,0.028016456183902357,0.004379873076768564,197,0.7521226194818296,0.22198081885922008,0.025896570808950185,0.004279981308045651,194,0.977141155995975,0.018759351696309556,0.004099492307715506,0.0023286884160513776,211,0.9749062084976802,0.02270976455987907,0.002384026942440821,0.002299770203783853,203
3071,english,Low,Low,country_support,0.0007146158604882,0.9988242983818054,0.0005860503879375,0.0005896438960917,0.0021054225047312967,239,0.9984420897660679,0.0012512401764935464,0.0003066328441391907,0.0021007357832880606,341,0.9981536328987929,0.0014871057940231375,0.00035922409388412026,0.0021038534199521483,336,0.9987183565180946,0.0008563964580206713,0.00042524702388474646,0.0021019747806923605,293,0.9929147673427529,0.006188316094742814,0.0008969165625044016,0.0021500389515037386,316
2404,tamilish,Low,Low,getting_spare_card,0.0001373127306578,0.9990028738975524,0.0003714681079145,0.0006256768247112,0.0021052074490095613,240,0.9909430331123197,0.0010069152253168842,0.008050153829963562,0.0023411940735270924,251,0.9909197806730285,0.0010328365765846445,0.008047484917986772,0.0023412726784732404,251,0.9971378964999077,0.0006129213231548754,0.002249182176937312,0.002157451034632342,237,0.9929820090691548,0.006102261046618574,0.0009157298842267181,0.0021500890237567847,314
2273,tamilish,Low,Low,receiving_money,0.003830898553133,0.9980996251106262,0.0015228652628138,0.0003775882360059,0.0021046510373707826,241,0.9875958977407638,0.011977324785555802,0.00042684073838021813,0.0021715305181188973,273,0.9859058872770867,0.013310739105778695,0.0007834368818346216,0.0021910079871032403,267,0.9953160450469958,0.004281491378386042,0.0004024635746181035,0.0021226696411550615,257,0.9924430033062137,0.006616626909389156,0.0009403697843970228,0.002154073807279422,255
2138,english,Low,Low,change_pin,0.0003970149555243,0.9975258708000184,0.0022759784478694,0.0001981236127903,0.00210374950499196,242,0.9398367394114581,0.002335591016213224,0.05782771217822898,0.0039050468715166138,203,0.9397323265705092,0.002443921991332988,0.057823794044057644,0.003905601498418257,203,0.9941573365367972,0.002367278204747737,0.0034753852584552126,0.0022067346114397323,226,0.993193938363998,0.005739783106095987,0.00106627852990601,0.002152528181805996,277
3024,tamilish,Low,Low,exchange_rate,0.0009748887387104,0.997749388217926,0.0020026785787194,0.0002478924579918,0.0021035966288764007,243,0.9474124631333002,0.045684663251067216,0.006902903495632513,0.002584578275141019,234,0.9474135927883014,0.04589095394231923,0.006695483149379335,0.002579385706140932,226,0.9889401543164613,0.009729277029577968,0.0013305686539607454,0.002185721585204469,228,0.9908835144217017,0.008023132567354395,0.0010933530109438199,0.002167645193471293,227
2604,tamilish,Low,Low,getting_virtual_card,0.0001560537639306,0.99729722738266,0.0026579364202916,4.476620961213485e-05,0.0021013442342033765,244,0.9825910663051592,0.01674613125952492,0.0006628377703160134,0.002208710407642323,263,0.982445748767222,0.016921118939204494,0.0006331676285735878,0.0022088768887108695,264,0.993133907903977,0.0066932745278766295,0.00017281756814623334,0.002130566848137132,249,0.9922139442554924,0.006830698756743387,0.0009553569877643851,0.0021558801064306167,244
898,singlish,Low,Low,supported_cards_and_currencies,0.0001622119889361,0.9976842403411864,0.0021874441299587,0.0001283361634705,0.002101015407242811,245,0.9909689588808231,0.008761289128809833,0.00026996600986687577,0.0021465282740706928,300,0.9909376273169199,0.008792905356902699,0.00026968134567710193,0.0021467169797403426,299,0.9954310038910769,0.004382652863864823,0.0001863432450584375,0.0021165481401405647,267,0.9925704570755604,0.006505762897002895,0.00092378002743685,0.0021528624772970033,268
2082,tamil,Low,Low,reverted_card_payment?,0.0010792274260893,0.9990420937538148,0.0005002220277674,0.0004576903884299,0.002100762558499506,246,0.8747439771661041,0.08766003622828342,0.03759600139391253,0.0038060836341288298,210,0.9431737567356782,0.042468849309084615,0.014357408743537248,0.0027974326955596098,223,0.9886103303923705,0.007002852834716022,0.004386816772913496,0.0022641891877038553,219,0.9888139147509512,0.009774867928116797,0.0014112173209321188,0.0021885267991631923,218
1156,sinhala,Low,Low,edit_personal_details,0.0002359856880502,0.9992626309394836,0.0002301606000401,0.0005072177737019,0.0021006224119143216,247,0.9987888827029539,0.0009428544918632473,0.0002681385943826571,0.002097605246209436,374,0.9987228207350606,0.0010021907894889159,0.00027486426465027976,0.00209818627526546,370,0.9991652542075588,0.0004659061883389569,0.000368839604102235,0.0020977714846386465,317,0.9929403071172211,0.00616594862534788,0.0008937442574309991,0.0021498000202864764,343
504,singlish,Low,Low,age_limit,0.0002220834721811,0.9993112087249756,0.000180162009201,0.0005086697638034,0.0021003553603804875,248,0.9987076887488349,0.0009181673839749393,0.0003741443356899855,0.0021007638909495297,340,0.9986499797657475,0.0009698093230947627,0.0003802113796572576,0.0021012762481930057,344,0.9991569062154515,0.00040677725274753,0.00043631653180103064,0.0020995105827817874,303,0.9929434381700162,0.00616274985578808,0.0008938119741957218,0.0021497821441256253,347
3015,tamilish,Low,Low,verify_my_identity,0.0037276558578014,0.9985560774803162,0.0011449707671999,0.0002989048662129,0.002099830080017754,249,0.9888782633963912,0.0012601436686483544,0.009861588586360626,0.002399383865526572,245,0.9872238709998509,0.0026003414538225576,0.01017578319772652,0.0024175786832890947,238,0.9970720560554898,0.0012052471978627648,0.0017226967466474868,0.0021447004016527096,239,0.9929690908071448,0.006106554751989712,0.0009243544408654606,0.0021503853768103146,307
728,tamilish,Low,Low,top_up_limits,0.0005700635374523,0.9989482760429382,0.0006604688242077,0.0003913081018254,0.002099689752018699,250,0.9972274629745252,0.002277877415967763,0.0004944144901070219,0.0021130200093335597,307,0.9970352104091813,0.0024631011479749423,0.0005014433234437917,0.0021143973087003787,309,0.9983331722259863,0.0012268690821544885,0.00043995869185922204,0.0021047499742173994,287,0.9928786074461738,0.006221834266999225,0.0008995582868268377,0.002150330993965417,308
2622,sinhala,Low,Low,get_disposable_virtual_card,0.0002131150249624,0.9977418184280396,0.0021844536531716,7.376571011263877e-05,0.0020992914258386,251,0.9519763314437284,0.04608659767193287,0.0019369382653389423,0.0024319036132851727,242,0.9520576620969966,0.04606540562715528,0.0018767996568480655,0.0024298918314899724,234,0.9894298303645116,0.010186419984880674,0.0003837496506076812,0.0021589906348203273,235,0.9908183246049926,0.008104392278467648,0.0010772831165395708,0.002167650882465617,226
1280,tamil,Low,Low,visa_or_mastercard,0.0005274188006296,0.99825781583786,0.0015486220363527,0.0001935566251631,0.0020990608541372508,252,0.9987602005392023,0.0009832531285403694,0.0002564923889573803,0.002097493940159754,376,0.998726156942642,0.0010143451521805447,0.00025944396187735293,0.002097780501961254,378,0.9985431645125475,0.0012340144800561384,0.00022282100739627215,0.0020980090803148174,314,0.992910001909871,0.006195226111302902,0.0008947719788260158,0.0021500151208672896,319
2334,singlish,Low,Low,transfer_into_account,0.0002891746698878,0.9990819692611694,0.0005219605518504,0.000396058690967,0.0020989723969250893,253,0.9898981529285746,0.009855812800746473,0.00024608962563905874,0.002152622579462053,286,0.9898129718854848,0.0099286267349837,0.00025845673449152316,0.0021534641387026747,285,0.9974120806076368,0.0022748034108889185,0.0003131159814743085,0.0021073357290724614,282,0.9925656366412926,0.006508339175534636,0.0009260241831727414,0.002152948708904573,266
2487,sinhala,Low,Low,order_physical_card,0.0001173885393654,0.9994474053382874,6.956252036616206e-05,0.0004830493417102,0.002098863426848157,254,0.9978197660571891,0.0016047833615471685,0.0005753853514638694,0.002111343885680833,312,0.9978803394436849,0.0016138650902028369,0.0005057302363126385,0.002109223924136455,325,0.9991382498357063,0.00033428387330946245,0.0005274662909842514,0.002101905929134776,295,0.9929211524453226,0.006182614602522107,0.0008962329521551365,0.0021499819543539444,321
502,singlish,Low,Low,age_limit,0.0004583173140417,0.999281108379364,0.0002817898930516,0.0004370617680251,0.0020987526171666084,255,0.998757399675558,0.0008894335768284833,0.0003531913682433467,0.002099929574739095,351,0.9985883650991453,0.0010281326172896586,0.0003835269041954968,0.002101744429240483,341,0.9991063940841048,0.0005006766781950466,0.0003929292377001504,0.002098741601250182,309,0.9929436032166956,0.006162839167912896,0.0008935576153914388,0.0021497747536137713,349
1425,tamilish,Low,Low,verify_source_of_funds,0.0010896200546994,0.9984906911849976,0.0013026493834331,0.0002066682354779,0.0020979332926799508,256,0.9877034334792771,0.009733111086944055,0.002563436591778934,0.0022242726318656585,261,0.9877304194073179,0.009788154851328902,0.002481406899353101,0.0022220532275047562,262,0.9957001004626197,0.0035701204473438356,0.0007297790900364041,0.00212845218269287,253,0.9925693138194867,0.006497657566245877,0.000933028614267356,0.0021531008373182245,265
659,tamil,Medium,Low,pending_top_up,0.9163955450057985,0.998538851737976,0.001279063639231,0.000182133182534,0.0020970192441988416,257,0.9115139072326066,0.05477488576321363,0.03371138497297953,0.0034791575205273613,221,0.7240075003048103,0.0851063319249935,0.19088634573899588,0.008580446582976497,66,0.988757065266178,0.00867485618323552,0.0025680785505864567,0.002217803639184382,223,0.9888575121696176,0.007821011372477822,0.0033214764579045947,0.0022360107937208383,207
741,tamilish,Low,Low,top_up_limits,0.0001421267515979,0.9980632662773132,0.0018911078805103,4.551516758510843e-05,0.002096574876001492,258,0.9985548243335478,0.0011350745065333522,0.0003100849229187975,0.0021001176690132956,349,0.9985448746767662,0.001154533689702978,0.0003005753965308679,0.002099942116208483,359,0.998415919495804,0.0014652672453934461,0.0001188132588025278,0.0020962041679546215,324,0.9928992195508681,0.00620606555516301,0.0008947148939689427,0.0021500810834896317,315
1257,singlish,Low,Low,get_physical_card,0.00115398154594,0.99870502948761,0.0010986069682985,0.000196313849301,0.0020963343311450416,259,0.9847205732072318,0.014781771899139024,0.000497621103428922,0.002191269996788856,269,0.993689905711723,0.005820808560053079,0.0004892519380236873,0.0021350024395006546,305,0.995640331863216,0.004045868654655725,0.0003137994821283341,0.0021184262462414422,266,0.9923430126278826,0.00671116473009924,0.0009458226420180518,0.002154835070459518,249
