id,source_en,system,translation,language,script_fidelity,empty,labse_cosine
739,Can I top-up as much as I want?,swift,நான் விரும்பிய அளவு டாப்-அப் செய்ய முடியுமா?,tamil,1.0,False,0.8885473
746,Do you have a top-up limit?,swift,உங்களிடம் டாப்-அப் எல்லை ஏதும் உள்ளதா?,tamil,1.0,False,0.86899686
765,The amount of cash I received was incorrect,swift,எனக்குக் கிடைத்த பணத்தின் அளவு தவறானது.,tamil,1.0,False,0.84393394
779,"I tried to get Rs 100,000 but I just got Rs 20,000",swift,"நான் ரூ. 100,000 எடுக்க முயன்றேன் ஆனால் எனக்கு ரூ. 20,000 மட்டுமே கிடைத்தது.",tamil,1.0,False,0.8548727
792,I didn't receive all the cash I asked for,swift,நான் கேட்ட முழுப் பணமும் எனக்குக் கிடைக்கவில்லை.,tamil,1.0,False,0.86573833
801,I was charged a fee after using my card and I shouldn't have been.,swift,"எனது அட்டையைப் பயன்படுத்திய பிறகு என்னிடம் கட்டணம் வசூலிக்கப்பட்டது, ஆனால் அப்படி வசூலித்திருக்கக் கூடாது.",tamil,1.0,False,0.8227598
819,Why would I be charged a fee for card payment?,swift,அட்டைப் பணம் செலுத்தலுக்கு எனக்கு ஏன் கட்டணம் வசூலிக்கப்பட வேண்டும்?,tamil,1.0,False,0.8933381
859,I sent money.  They haven't received it.,swift,நான் பணம் அனுப்பினேன். அவர்களுக்கு அது கிடைக்கவில்லை.,tamil,1.0,False,0.89418983
864,Where is the transaction I made to a friend?,swift,ஒரு நண்பருக்கு நான் செய்த பணப்பரிமாற்றம் எங்கே இருக்கிறது?,tamil,1.0,False,0.8851335
899,How can I use American Express to add money to my account?,swift,எனது கணக்கில் பணம் சேர்ப்பதற்கு நான் அமெரிக்கன் எக்ஸ்பிரஸ் அட்டையை எவ்வாறு பயன்படுத்தலாம்?,tamil,1.0,False,0.83659166
923,Is there an option to have a virtual card?,swift,மெய்நிகர் அட்டை ஒன்றைப் பெறுவதற்கான விருப்பம் உள்ளதா?,tamil,1.0,False,0.83562845
935,Is this where I order a virtual card?,swift,நான் விர்ச்சுவல் கார்ட் ஆர்டர் செய்யும் இடம் இதுதானா?,tamil,1.0,False,0.88453317
939,Where can I order a virtual card?,swift,நான் எங்கே ஒரு விர்ச்சுவல் கார்ட்டை ஆர்டர் செய்யலாம்?,tamil,1.0,False,0.8748002
979,"I am traveling to Germany, Will I be able to use my card there?",swift,"நான் ஜெர்மனிக்கு பயணம் செய்கிறேன், அங்கே எனது அட்டையைப் பயன்படுத்த முடியுமா?",tamil,1.0,False,0.83635783
1019,I went to top up and it is no longer there.  Was it sent back?,swift,"நான் டொப்-அப் செய்யச் சென்றேன், ஆனால் அது இப்போது அங்கே இல்லை. அது திருப்பி அனுப்பப்பட்டுவிட்டதா?",tamil,1.0,False,0.8356892
1027,The app reverted my action when I topped up.,swift,நான் டொப்-அப் செய்தபோது செயலி எனது செயல்பாட்டைத் திரும்பப் பெற்றது.,tamil,1.0,False,0.7556378
1031,has my top-up has been cancelled,swift,எனது டொப்-அப் ரத்து செய்யப்பட்டுள்ளதா?,tamil,1.0,False,0.79552567
1059,"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?",swift,"நான் சில நாட்களுக்கு முன்பு ஒரு காசோலையைச் சமர்ப்பித்தேன், எனது கணக்கில் இன்னும் எதுவும் நடக்கவில்லை. சாத்தியமான பிரச்சினை என்னவென்று தயவுசெய்து சரிபார்க்க முடியுமா?",tamil,1.0,False,0.91036105
1099,Payment i did not do,swift,நான் செய்யாத கொடுப்பனவு,tamil,1.0,False,0.85652155
1106,I'm not familiar with a card payment.,swift,ஒரு அட்டை கொடுப்பனவு எனக்குப் பரிச்சயமானதாக இல்லை.,tamil,1.0,False,0.8558133
1119,In my statement there is a payment that is I do not recognize,swift,எனது கணக்கு அறிக்கையில் எனக்கு அடையாளம் தெரியாத ஒரு செலுத்தல் உள்ளது.,tamil,1.0,False,0.7912743
1139,How can I modify my details?,swift,எனது விபரங்களை நான் எவ்வாறு மாற்றலாம்?,tamil,1.0,False,0.9297693
1179,Do I need to verify my identity to use my account?,swift,எனது கணக்கைப் பயன்படுத்த நான் எனது அடையாளத்தை உறுதிப்படுத்த வேண்டுமா?,tamil,1.0,False,0.9076922
1219,I can not get the app to know it is me.,swift,இது நான்தான் என்பதை இந்தச் செயலிக்கு என்னால் புரிய வைக்க முடியவில்லை.,tamil,1.0,False,0.60730934
1227,How do I show this stupid system that this is really my identity?,swift,இதுதான் எனது உண்மையான அடையாளம் என்பதை இந்த முட்டாள் முறைமைக்கு நான் எவ்வாறு காட்டுவது?,tamil,1.0,False,0.8419291
1259,what is the process for setting up a pin,swift,பின் (PIN) இலக்கத்தை அமைப்பதற்கான வழிமுறை என்ன?,tamil,0.9230769230769231,False,0.6678889
1274,I can not find my card pin.,swift,எனது அட்டையின் பின் (PIN) இலக்கத்தை என்னால் கண்டறிய முடியவில்லை.,tamil,0.9444444444444444,False,0.73570585
1276,Why can't I find my PIN?,swift,எனது பின் (PIN) இலக்கத்தை என்னால் ஏன் கண்டறிய முடியவில்லை?,tamil,0.9375,False,0.8732245
1299,Am I able to choose my card?,swift,என்னால் எனது அட்டையைத் தெரிவு செய்ய முடியுமா?,tamil,1.0,False,0.8858141
1304,Do I get to choose between Visa and Mastercard?,swift,விசா மற்றும் மாஸ்டர்கார்ட் ஆகியவற்றிற்கு இடையே தெரிவு செய்யும் வாய்ப்பு எனக்குக் கிடைக்குமா?,tamil,1.0,False,0.8638809
1332,how can i top up?,swift,நான் எவ்வாறு டொப்-அப் செய்வது?,tamil,1.0,False,0.8434453
1339,Will my friend be able to top off my account?,swift,எனது நண்பரால் எனது கணக்கை டொப்-அப் செய்ய முடியுமா?,tamil,1.0,False,0.8491811
1371,How many card payments can I use on a disposable card?,swift,ஒருமுறை பயன்படுத்தும் அட்டையில் நான் எத்தனை அட்டைப் கொடுப்பனவுகளைப் பயன்படுத்தலாம்?,tamil,1.0,False,0.8849127
1379,I have to have several disposable cards per day.,swift,எனக்கு ஒரு நாளைக்கு பல ஒருமுறை பயன்படுத்தும் அட்டைகள் தேவைப்படுகின்றன.,tamil,1.0,False,0.8237934
1395,Do you know what the restriction of the disposable cards are?,swift,ஒருமுறை பயன்படுத்தும் அட்டைகளுக்கான கட்டுப்பாடுகள் என்னவென்று உங்களுக்குத் தெரியுமா?,tamil,1.0,False,0.8112423
1396,What are the limits for disposable virtual cards?,swift,ஒருமுறை பயன்படுத்தும் மெய்நிகர் அட்டைகளுக்கான எல்லைகள் யாவை?,tamil,1.0,False,0.8551468
1419,"I see random purchases to my account, was it hacked?",swift,"எனது கணக்கில் தொடர்பில்லாத கொள்வனவுகள் செய்யப்பட்டுள்ளதை நான் காண்கிறேன், அது ஹேக் செய்யப்பட்டுள்ளதா?",tamil,1.0,False,0.81190795
1446,Which ATM's accept my card?,swift,எந்த ஏடிஎம் இயந்திரங்கள் எனது அட்டையை ஏற்றுக்கொள்ளும்?,tamil,1.0,False,0.8499306
1448,Where are the locations of ATMs that accept this card?,swift,இந்த அட்டையை ஏற்றுக்கொள்ளும் ஏடிஎம் இயந்திரங்கள் எங்கு அமைந்துள்ளன?,tamil,1.0,False,0.8642224
1474,At which ATMs can I use this card?,swift,எந்த ஏடிஎம்களில் நான் இந்த அட்டையைப் பயன்படுத்தலாம்?,tamil,1.0,False,0.89216024
1499,"A couple weeks ago some money was deducted from my account by some seller that I don't remember. I'm pretty sure I didn't do that, but is it possible to trace back who that is just to make sure?",swift,"சில வாரங்களுக்கு முன்பு எனக்கு நினைவில் இல்லாத ஒரு விற்பனையாளரால் எனது கணக்கில் இருந்து சிறிது பணம் கழிக்கப்பட்டது. நான் அதைச் செய்யவில்லை என்பதில் எனக்கு உறுதியாகத் தெரியும், ஆனால் அது யார் என்பதை உறுதிப்படுத்திக் கொள்ள அதைக் கண்டறிய முடியுமா?",tamil,1.0,False,0.8706496
1539,I have forgotten my passcode to access my app,swift,எனது செயலியை அணுகுவதற்கான எனது கடவுச்சொல்லை நான் மறந்துவிட்டேன்.,tamil,1.0,False,0.7651172
1579,Why did the ATM machine fail to give me a cash withdrawal?,swift,ஏடிஎம் (ATM) இயந்திரம் எனக்கு ஏன் பணம் தரத் தவறியது?,tamil,0.9285714285714286,False,0.83539826
1610,I made this payment days ago so why hasn't it gone through yet?,swift,"நான் இந்த கொடுப்பனவை சில நாட்களுக்கு முன்பு செய்தேன், ஏன் அது இன்னும் நிறைவேறவில்லை?",tamil,1.0,False,0.8890922
1616,What is a pending payment?,swift,நிலுவையில் உள்ள கொடுப்பனவு என்றால் என்ன?,tamil,1.0,False,0.9122182
1619,My card payment is pending.,swift,எனது அட்டை கொடுப்பனவு நிலுவையில் உள்ளது.,tamil,1.0,False,0.9120012
1626,"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?",swift,"என்னிடம் இரண்டு முறை கட்டணம் வசூலிக்கப்பட்டுள்ளது, இரண்டாவது கட்டணம் ""நிலுவையில்"" உள்ளதாகக் காட்டுகிறது. இரண்டாவது கட்டணம் திரும்பப் பெறப்பட்டதும் எனது பணம் எனக்குக் கிடைக்க எவ்வளவு காலம் ஆகும்?",tamil,1.0,False,0.8744128
1659,"lost phone, can i still access account?",swift,"போன் தொலைந்துவிட்டது, என்னால் இன்னும் கணக்கை அணுக முடியுமா?",tamil,1.0,False,0.9148357
1685,I need a refund on an item I have not received.  Am I able to simply cancel the payment?  I don't know how to do this.,swift,எனக்குக் கிடைக்காத ஒரு பொருளுக்கு நான் பணத்தைத் திரும்பப் பெற வேண்டும். நான் வெறுமனே கொடுப்பனவை ரத்து செய்ய முடியுமா? இதை எப்படி செய்வது என்று எனக்குத் தெரியவில்லை.,tamil,1.0,False,0.8714465
1699,I bought something but now I would like a refund. How do I do that?,swift,"நான் ஒன்றை வாங்கினேன், ஆனால் இப்போது நான் பணத்தைத் திரும்பப் பெற விரும்புகிறேன். அதை நான் எப்படிச் செய்வது?",tamil,1.0,False,0.88350326
1739,When I try and to buy something using my card it keeps getting declined.,swift,எனது அட்டையைப் பயன்படுத்தி ஏதேனும் வாங்க முயலும்போது அது தொடர்ந்து நிராகரிக்கப்படுகிறது.,tamil,1.0,False,0.85306877
1779,"i was supposed to get a refund but my balance hasn't changed, why not?",swift,"எனக்குப் பணம் திரும்பக் கிடைத்திருக்க வேண்டும், ஆனால் எனது கணக்கு மீதி மாறவில்லை, ஏன்?",tamil,1.0,False,0.86416775
1819,Why are you declining my payment? Everything was fine.,swift,எனது கட்டணத்தை ஏன் நிராகரிக்கிறீர்கள்? எல்லாம் சரியாகத்தான் இருந்தது.,tamil,1.0,False,0.8697125
1859,When will the transfer go through?,swift,பணப்பரிமாற்றம் எப்போது வெற்றிகரமாக முடியும்?,tamil,1.0,False,0.69937015
1899,How do I get rid of my account ASAP?,swift,எனது கணக்கை எவ்வளவு சீக்கிரம் முடியுமோ அவ்வளவு சீக்கிரம் எவ்வாறு நீக்குவது?,tamil,1.0,False,0.83779824
1911,How do I delete my account?,swift,எனது கணக்கை நான் எவ்வாறு நீக்குவது?,tamil,1.0,False,0.9182831
1934,My ATM got stuck and I'm not sure what to do.,swift,"எனது ஏடிஎம் அட்டை மாட்டிக்கொண்டது, என்ன செய்வது என்று எனக்குத் தெரியவில்லை.",tamil,1.0,False,0.7405077
1939,ATM still has my card,swift,ஏடிஎம்மில் இன்னும் எனது அட்டை இருக்கிறது.,tamil,1.0,False,0.83262604
1971,I have been charged twice,swift,என்னிடம் இரண்டு முறை கட்டணம் வசூலிக்கப்பட்டுள்ளது.,tamil,1.0,False,0.8383478
1979,I had a duplicate card and got charged twice. How do I resolve this?,swift,"என்னிடம் ஒரு நகல் அட்டை இருந்தது, இரண்டு முறை கட்டணம் வசூலிக்கப்பட்டது. இதை நான் எவ்வாறு தீர்ப்பது?",tamil,1.0,False,0.8686272
2019,What is the source of my money?,swift,எனது பணத்தின் ஆதாரம் என்ன?,tamil,1.0,False,0.8345959
2059,How many days does a transfer from the US take?,swift,அமெரிக்காவிலிருந்து ஒரு பணப் பரிமாற்றத்திற்கு எத்தனை நாட்கள் ஆகும்?,tamil,1.0,False,0.890595
2099,I think my card payment had been return,swift,எனது அட்டை மூலமான கொடுப்பனவு திரும்பப் பெறப்பட்டுள்ளது என்று நினைக்கிறேன்.,tamil,1.0,False,0.842227
2138,I want to choose a different PIN.,swift,நான் வேறு ஒரு பின் (PIN) இலக்கத்தைத் தெரிவு செய்ய விரும்புகிறேன்.,tamil,0.9444444444444444,False,0.8505155
2139,I would like to change my pin.,swift,நான் எனது பின் (PIN) இலக்கத்தை மாற்ற விரும்புகிறேன்.,tamil,0.9302325581395349,False,0.6904969
2144,How do I change my PIN?,swift,எனது பின் (PIN) இலக்கத்தை நான் எவ்வாறு மாற்றுவது?,tamil,0.925,False,0.89470255
2170,Why can't I transfer to a beneficiary?,swift,பயனாளருக்கு (beneficiary) என்னால் ஏன் பணப் பரிமாற்றம் செய்ய முடியாது?,tamil,0.8135593220338984,False,0.80863154
2172,What's the deal with no cryptocurrency on your app?,swift,உங்கள் செயலியில் கிரிப்டோகரன்சி இல்லாததற்குக் காரணம் என்ன?,tamil,1.0,False,0.6910789
2179,The money would not transfer to a beneficiary.,swift,பணம் பயனாளருக்குப் பரிமாற்றம் செய்யப்படவில்லை.,tamil,1.0,False,0.7944389
2204,I had to pay in order to do a transfer,swift,பணப்பரிமாற்றம் செய்வதற்கு நான் பணம் செலுத்த வேண்டியிருந்தது.,tamil,1.0,False,0.8452956
2219,I'm not sure why I was charged an extra fee for transferring funds.,swift,நிதி பரிமாற்றம் செய்ததற்காக எனக்கு ஏன் கூடுதல் கட்டணம் வசூலிக்கப்பட்டது என்று எனக்குத் தெரியவில்லை.,tamil,1.0,False,0.85307455
2240,Will salary be received through this?,swift,இதன் மூலம் சம்பளம் பெறப்படுமா?,tamil,1.0,False,0.8747662
2259,How can my friend send me money?,swift,எனது நண்பர் எனக்கு எவ்வாறு பணம் அனுப்பலாம்?,tamil,1.0,False,0.89696085
2299,Why would a transfer fail?,swift,ஒரு பணமாற்றம் ஏன் தோல்வியடையும்?,tamil,1.0,False,0.87688214
2330,I NEED TO KNOW HOW TO TRANSFER MONEY INTO MY BANK ACCOUNT. PLEASE HELP,swift,எனது வங்கிக் கணக்கிற்கு பணத்தை எவ்வாறு மாற்றுவது என்று நான் தெரிந்துகொள்ள வேண்டும். தயவுசெய்து உதவுங்கள்.,tamil,1.0,False,0.82265437
2339,How can I transfer money from an outside bank?,swift,ஒரு வெளி வங்கியிலிருந்து பணத்தை எவ்வாறு மாற்றுவது?,tamil,1.0,False,0.8748332
2347,How do I send my account money through transfer?,swift,பரிமாற்றம் மூலம் எனது கணக்கிற்கு பணத்தை எவ்வாறு அனுப்புவது?,tamil,1.0,False,0.9189984
2350,I want to transfer from accounts in order to Top up. What are the steps necessary.,swift,எனது கணக்கை மீள்நிரப்புவதற்கு (Top up) கணக்குகளிலிருந்து பணத்தை மாற்ற விரும்புகிறேன். அதற்கு என்னென்ன வழிமுறைகள் தேவை?,tamil,0.9509803921568627,False,0.76666737
2379,How do I find the verification code for my top-up card?,swift,எனது மீள்நிரப்பு அட்டைக்கான உறுதிப்படுத்தல் குறியீட்டை நான் எவ்வாறு கண்டறிவது?,tamil,1.0,False,0.85615253
2419,May I have another card?,swift,நான் இன்னொரு அட்டை பெறலாமா?,tamil,1.0,False,0.89546674
2459,"I want to top up using cash, where can I do that?",swift,"நான் ரொக்கப் பணத்தைப் பயன்படுத்தி டாப்-அப் செய்ய விரும்புகிறேன், அதை நான் எங்கே செய்ய முடியும்?",tamil,1.0,False,0.8604557
2463,How can I top up with cash?,swift,ரொக்கப் பணம் மூலம் நான் எவ்வாறு டாப்-அப் செய்ய முடியும்?,tamil,1.0,False,0.8821483
2489,Is there a charge for physical cards,swift,நேரடி அட்டைகளுக்கு ஏதேனும் கட்டணம் உண்டா?,tamil,1.0,False,0.71990466
2499,Is a non-electronic card available as well,swift,மின்னணு அல்லாத அட்டையும் கிடைக்கிறதா?,tamil,1.0,False,0.81518275
2539,How can I fix a problem where my virtual card is rejected?,swift,எனது மெய்நிகர் அட்டை நிராகரிக்கப்படும் பிரச்சனையை நான் எவ்வாறு சரிசெய்வது?,tamil,1.0,False,0.8646011
2555,Tell me why my virtual disposable card won't work.,swift,எனது ஒருமுறை பயன்படுத்தும் வேர்ச்சுவல் கார்டு ஏன் வேலை செய்யவில்லை என்று எனக்குச் சொல்லுங்கள்.,tamil,1.0,False,0.7792678
2571,Is there a fee for exchanging cash?,swift,பணத்தை மாற்றுவதற்கு ஏதேனும் கட்டணம் உண்டா?,tamil,1.0,False,0.8718295
2579,Can I make a withdraw if I am out of country from with out any fees at an ATM?,swift,நான் வெளிநாட்டில் இருக்கும்போது ஏடிஎம்மில் எந்தவொரு கட்டணமும் இன்றி பணம் எடுக்க முடியுமா?,tamil,1.0,False,0.82134545
2613,how secure is a disposable virtual card,swift,ஒருமுறை பயன்படுத்தக்கூடிய மெய்நிகர் அட்டை எவ்வளவு பாதுகாப்பானது?,tamil,1.0,False,0.8182416
2618,May I get a disposable virtual card as well?,swift,நானும் ஒருமுறை பயன்படுத்தக்கூடிய மெய்நிகர் அட்டையைப் பெறலாமா?,tamil,1.0,False,0.8561277
2619,Can i get a single use virtual card,swift,எனக்கு ஒருமுறை பயன்படுத்தக்கூடிய மெய்நிகர் அட்டை கிடைக்குமா?,tamil,1.0,False,0.8375908
2659,I topped up but the app did not accept it.,swift,"நான் டொப்-அப் செய்தேன், ஆனால் செயலி அதை ஏற்றுக்கொள்ளவில்லை.",tamil,1.0,False,0.78793335
2699,My bank transfer is still not showing up in my account.,swift,எனது வங்கிப் பரிமாற்றம் இன்னும் எனது கணக்கில் காட்டவில்லை.,tamil,1.0,False,0.9184924
2710,"I made a bank transfer a couple of hours ago from my local bank account.  It hasn't appeared, can you check to make sure it went through?",swift,"நான் இரண்டு மணித்தியாலங்களுக்கு முன்னர் எனது உள்ளூர் வங்கி கணக்கிலிருந்து ஒரு வங்கிப் பரிமாற்றத்தை செய்தேன். அது இன்னும் காட்டவில்லை, அது ஒழுங்காகப் போய்விட்டதா என்று சரிபார்க்க முடியுமா?",tamil,1.0,False,0.85319227
2733,I have a strange cash withdrawal in my statement,swift,எனது கணக்கு அறிக்கையில் (statement) ஒரு விசித்திரமான பணம் எடுத்தல் உள்ளது.,tamil,0.8571428571428571,False,0.8242109
2739,"It looks like someone else withdrew cash from my account, can you help?",swift,"வேறு யாரோ எனது கணக்கிலிருந்து பணம் எடுத்தது போல் தெரிகிறது, உதவ முடியுமா?",tamil,1.0,False,0.8712329
2749,What do I do if I notice a strange withdrawl in my statement?,swift,எனது கணக்கு அறிக்கையில் (statement) ஒரு விசித்திரமான பணம் எடுத்தலைக் கண்டால் நான் என்ன செய்ய வேண்டும்?,tamil,0.896551724137931,False,0.8329034
2773,Does it cost extra to exchange currencies?,swift,நாணயங்களை மாற்றுவதற்கு கூடுதல் செலவாகுமா?,tamil,1.0,False,0.90584344
2779,"If I want to exchange currency, will there be extras?",swift,"நான் நாணயத்தை மாற்ற விரும்பினால், கூடுதல் கட்டணங்கள் இருக்குமா?",tamil,1.0,False,0.7935735
2803,Any hidden fees associated with the international card if money is added?,swift,சர்வதேச அட்டை மூலம் பணம் சேர்த்தால் ஏதேனும் மறைமுகக் கட்டணங்கள் உண்டா?,tamil,1.0,False,0.84628737
2819,Will I be charged if I use foreign bank card for top up?,swift,பணம் நிரப்புவதற்கு வெளிநாட்டு வங்கி அட்டையைப் பயன்படுத்தினால் எனக்குக் கட்டணம் வசூலிக்கப்படுமா?,tamil,1.0,False,0.86716473
2858,I tried activating my bill of fare and it didn't workplace,swift,"எனது அட்டையைச் செயற்படுத்த முயன்றேன், ஆனால் அது வேலை செய்யவில்லை.",tamil,1.0,False,0.6751903
2859,"I just got my card and want to use it, how do I activate my card?",swift,"எனக்கு இப்போதுதான் அட்டை கிடைத்தது, அதைப் பயன்படுத்த விரும்புகிறேன், எனது அட்டையை எவ்வாறு செயற்படுத்துவது?",tamil,1.0,False,0.87317973
2860,I have a new card and I want to activate it,swift,"என்னிடம் ஒரு புதிய அட்டை உள்ளது, அதை நான் செயற்படுத்த விரும்புகிறேன்.",tamil,1.0,False,0.82499546
2899,"I've notice I was charged for withdrawing cash, can you explain why?",swift,"பணம் எடுத்ததற்காக எனக்குக் கட்டணம் அறவிடப்பட்டிருப்பதை நான் அவதானித்துள்ளேன், அதற்கான காரணத்தை விளக்க முடியுமா?",tamil,1.0,False,0.8428504
2939,"I will need to get a new card soon, how do I order?",swift,"எனக்கு விரைவில் ஒரு புதிய அட்டை தேவைப்படும், நான் எவ்வாறு முன்பதிவு செய்வது?",tamil,1.0,False,0.8758142
2979,My top up is not working in Apple Pay.,swift,Apple Pay இல் எனது டொப்-அப் வேலை செய்யவில்லை.,tamil,0.7837837837837838,False,0.8903762
3019,What are the steps to verify my identity?,swift,எனது அடையாளத்தை உறுதிப்படுத்துவதற்கான படிகள் யாவை?,tamil,1.0,False,0.92365265
3051,Where do I need to live to get support?,swift,ஆதரவைப் பெறுவதற்கு நான் எங்கே வசிக்க வேண்டும்?,tamil,1.0,False,0.92972386
3059,Can I get a card even if I live outside Sri Lanka?,swift,நான் இலங்கைக்கு வெளியே வசித்தாலும் கார்ட் பெற முடியுமா?,tamil,1.0,False,0.8845297
14,I am still waiting for my card after 1 week.  Is this ok?,gemini,"கார்ட் கேட்டு ஒரு வாரம் ஆகுது, இன்னும் வரல. இது சரியா?",tamil,1.0,False,0.6767478
19,My card still hasn't arrived after 2 weeks. Is it lost?,gemini,"ரெண்டு வாரமாச்சு, இன்னும் கார்ட் வரல. தொலைஞ்சு போச்சா?",tamil,1.0,False,0.5660094
45,"I received my new card, but I don't see it in the app anywhere.  What do I do?",gemini,"புது கார்ட் வந்துடுச்சு, ஆனா ஆப்ல எங்கேயும் காட்டல. நான் என்ன பண்றது?",tamil,1.0,False,0.7474419
52,How do I link one your card if I have one already?,gemini," என்கிட்ட ஏற்கனவே ஒரு கார்ட் இருக்கு, இன்னொன்றை எப்படி லிங்க் பண்றது?",tamil,1.0,False,0.78931105
53,How do I add a card to the app?,gemini,ஆப்ல கார்டை எப்படி ஆட் பண்றது?,tamil,1.0,False,0.7060937
59,"I found my card, can I add it to the app?",gemini,"என் கார்ட் கிடைச்சிடுச்சு, இதை ஆப்ல ஆட் பண்ணலாமா?",tamil,1.0,False,0.7778801
65,how do I link an already existing card?,gemini,ஏற்கனவே இருக்கிற கார்டை எப்படி லிங்க் பண்றது?,tamil,1.0,False,0.898294
99,Where do you get your exchange rates from?,gemini,உங்க எக்ஸ்சேஞ்ச் ரேட் எல்லாம் எங்கிருந்து எடுக்குறீங்க?,tamil,1.0,False,0.747456
139,I purchased an item and the exchange rate I was given was incorrect.,gemini,"நான் ஒரு பொருள் வாங்குனேன், அப்ப எனக்கு போட்ட எக்ஸ்சேஞ்ச் ரேட் தப்பு.",tamil,1.0,False,0.8229325
156,How can I check the exchange rate applied to my transaction?,gemini,என் ட்ரான்ஸாக்சனுக்கு என்ன எக்ஸ்சேஞ்ச் ரேட் போட்டுருக்காங்கன்னு எப்படி செக் பண்றது?,tamil,1.0,False,0.6824487
179,What would be the reason there's an extra fee on my statement?,gemini,ஸ்டேட்மெண்ட்ல எக்ஸ்ட்ரா ஃபீஸ் போட்டுருக்கதுக்கு என்ன காரணமா இருக்கும்?,tamil,1.0,False,0.6468459
199,Can you please check why I am having this extra fee on my statement.,gemini,ஸ்டேட்மெண்ட்ல ஏன் இந்த எக்ஸ்ட்ரா ஃபீஸ் வந்துருக்குன்னு கொஞ்சம் செக் பண்ணி முடியுமா?,tamil,1.0,False,0.56467605
208,Why is my withdrawal still pending?,gemini,என் வித்ட்ராவல் ஏன் இன்னும் பெண்டிங்ல இருக்கு?,tamil,1.0,False,0.8052045
219,"Hey, my card was declined at an ATM in the city centre theatre. My account says the transaction is pending, though. I didn't get the money, though, so what does that mean?",gemini,"ஹெலோ, சிட்டி சென்டர் தியேட்டர்க்கிட்ட இருக்கிற ATM-ல என் கார்டை ரிஜெக்ட் பண்ணிட்டாங்க. ஆனா ஆப்ல ட்ரான்ஸாக்சன் பெண்டிங்னு காட்டுது. எனக்கு காசும் வரல, அப்படின்னா என்ன அர்த்தம்?",tamil,0.9798657718120806,False,0.8414405
257,"When considering currency holdings and exchanges, what fiat currencies are supported?",gemini,"கரன்சி ஹோல்டிங்ஸ் மற்றும் எக்ஸ்சேஞ்ச் பத்தி பார்க்கும்போது, என்ன ஃபியட் கரன்சிஸ் சப்போர்ட் பண்ணுது?",tamil,1.0,False,0.76794803
259,Can I hold money in other currencies?,gemini,வேற கரன்சில பணத்தை ஹோல்ட் பண்ணலாமா?,tamil,1.0,False,0.88878596
273,Can I hold money in multiple currencies?,gemini,பல கரன்சிகளில் பணத்தை வைத்திருக்கலாமா?,tamil,1.0,False,0.87731403
296,I need it delivered on a certain date.,gemini,எனக்கு ஒரு குறிப்பிட்ட தேதியில டெலிவரி பண்ணனும்.,tamil,1.0,False,0.8483517
298,How long does it take to get my card? Can I choose when to receive it?,gemini,கார்ட் வந்து சேர எவ்வளவு நாளாகும்? எனக்கு எப்ப வேணும்னு நான் சூஸ் பண்ண முடியுமா?,tamil,1.0,False,0.74900424
299,How long will it take for the card to arrive?,gemini,கார்ட் வந்து சேர எவ்வளவு காலம் எடுக்கும்?,tamil,1.0,False,0.9432996
304,When will the card arrive?,gemini,கார்ட் எப்போ வந்து சேரும்?,tamil,1.0,False,0.9570885
306,When are cards delivered?,gemini,கார்டுகள் எப்போது டெலிவரி செய்யப்படும்?,tamil,1.0,False,0.92734414
330,"Where can I find the ""auto-top"" feature?",gemini,இந்த 'auto-top' ஃபீச்சர் எங்கே இருக்கு?,tamil,0.7741935483870968,False,0.79503626
339,How do I make sure I don't run out of money on my card while traveling?,gemini,பயணம் செய்யும்போது கார்ட்ல பணம் தீர்ந்துபோகாம இருக்க என்ன பண்றது?,tamil,1.0,False,0.7667022
379,How can I resolve a problem where my card won't go through at all?,gemini,"கார்ட் சுத்தமா ஒர்க் ஆகல, இந்தப் பிரச்சனையை எப்படி சரி பண்றது?",tamil,1.0,False,0.63861245
403,How do I change LKR to USD?,gemini,LKR-ஐ USD-ஆ மாத்துறது எப்படி?,tamil,0.7391304347826086,False,0.93323606
418,Can I change to another currency?,gemini,வேற கரன்சிக்கு மாற்ற முடியுமா?,tamil,1.0,False,0.9196565
419,"I need USD not LKR, how do I change it?",gemini,"எனக்கு LKR வேண்டாம், USD வேணும், எப்படி மாத்துறது?",tamil,0.8536585365853658,False,0.8960918
459,I need help with a lost card,gemini,தொலைஞ்சுபோன கார்டுக்கு உதவி தேவை,tamil,1.0,False,0.81344724
484,How old do we have to be?,gemini,நமக்கு எத்தனை வயசாகிருக்கணும்?,tamil,1.0,False,0.86259043
499,If my kids wanted to use your service how old would they have to be?,gemini,என் குழந்தைகள் உங்க சேவையைப் பயன்படுத்தணும்னா அவங்களுக்கு எத்தனை வயசாகிருக்கணும்?,tamil,1.0,False,0.8775566
534,What do I do if the bank machine won't accept my PIN attempts anymore?,gemini,"PIN நம்பரை மாத்தி மாத்தி தப்பா போட்டு ATM மெஷின் பிளாக் ஆயிடுச்சு, இப்போ நான் என்ன பண்றது?",tamil,0.92,False,0.5968071
539,I'v exhausted all the of times I can try my PIN,gemini,PIN நம்பரை ட்ரை பண்ணி என்னோட லிமிட் முடிஞ்சு போச்சு,tamil,0.9318181818181818,False,0.5431456
