annotation_id,annotator,category,created_at,id_gold,lead_time,priority_gold,row_id,sentiment_gold,text,updated_at,id_v5,sentiment_v5,priority_v5,sentiment_pred
343,1,visa_or_mastercard,2026-07-23T03:12:07.762282Z,273,4.236,Low,4211,Neutral,Can I use a Visa or Mastercard?,2026-07-23T03:12:07.762299Z,4211,Neutral,Low,Neutral
344,1,card_not_working,2026-07-23T03:12:16.559179Z,274,8.669,Medium,1299,Neutral,"Out of the blue, my card stopped working.",2026-07-23T03:12:16.559193Z,1299,Neutral,Medium,Neutral
345,1,beneficiary_not_allowed,2026-07-23T03:12:20.600695Z,275,3.89,Medium,7054,Neutral,Why did my transfer to a beneficiary fail?,2026-07-23T03:12:20.600711Z,7054,Neutral,Medium,Neutral
346,1,verify_my_identity,2026-07-23T03:12:23.808758Z,276,3.067,Low,9773,Neutral,How do I verify my identity?,2026-07-23T03:12:23.808771Z,9773,Neutral,Low,Neutral
347,1,cancel_transfer,2026-07-23T03:12:29.927327Z,277,5.988,Low,2136,Neutral,Who do I call to cancel a transfer?,2026-07-23T03:12:29.927338Z,2136,Neutral,Low,Neutral
348,1,visa_or_mastercard,2026-07-23T03:12:33.576055Z,278,3.518,Low,4127,Neutral,would a visa or mastercard be more suited to me?,2026-07-23T03:12:33.576067Z,4127,Neutral,Low,Neutral
349,1,request_refund,2026-07-23T03:12:40.005216Z,279,6.294,Medium,5412,Neutral,I would like to cancel my order.,2026-07-23T03:12:40.005231Z,5412,Neutral,Medium,Neutral
350,1,transfer_timing,2026-07-23T03:12:43.841034Z,280,3.698,Low,6714,Neutral,When can I expect a transfer from overseas to go through?,2026-07-23T03:12:43.841047Z,6714,Neutral,Low,Neutral
351,1,card_linking,2026-07-23T03:12:51.570465Z,281,7.59,Low,189,Neutral,"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",2026-07-23T03:12:51.570481Z,189,Neutral,Low,Neutral
352,1,top_up_by_bank_transfer_charge,2026-07-23T03:12:54.864602Z,282,3.154,Low,1843,Neutral,To receive money are there charges?,2026-07-23T03:12:54.864620Z,1843,Neutral,Low,Neutral
353,1,age_limit,2026-07-23T03:12:58.075997Z,283,3.062,Low,1586,Neutral,What are the requirements to open an account for a minor?,2026-07-23T03:12:58.076011Z,1586,Neutral,Low,Neutral
354,1,age_limit,2026-07-23T03:13:01.322845Z,284,3.114,Low,1582,Neutral,What is the age limit for an account?,2026-07-23T03:13:01.322862Z,1582,Neutral,Low,Neutral
355,1,automatic_top_up,2026-07-23T03:13:05.172176Z,285,3.706,Low,1145,Neutral,Is it possible to do auto top up?,2026-07-23T03:13:05.172194Z,1145,Neutral,Low,Neutral
356,1,card_payment_fee_charged,2026-07-23T03:13:11.364953Z,286,8.321,Low,2603,Neutral,I was spending cash with my card and got a fee.,2026-07-23T03:13:21.118543Z,2603,Neutral,Medium,Neutral
357,1,country_support,2026-07-23T03:13:23.928379Z,287,8.659,Low,9895,Neutral,How do I get a card in the EU?,2026-07-23T03:13:23.928388Z,9895,Neutral,Low,Neutral
358,1,apple_pay_or_google_pay,2026-07-23T03:13:27.558749Z,288,3.483,Low,9672,Neutral,Can I use the apple watch to make a top-up?,2026-07-23T03:13:27.558762Z,9672,Neutral,Low,Neutral
359,1,reverted_card_payment?,2026-07-23T03:13:38.193135Z,289,10.504,Medium,6724,Neutral,"Hi, I had an issue with my card payment and It shows on my account that my payment went through. Then I got contacted from the seller saying ""they did not receive my payment"" then the payment was returned to my account. so I would like to see why it did that please.",2026-07-23T03:13:38.193150Z,6724,Neutral,Low,Neutral
360,1,activate_my_card,2026-07-23T03:13:41.588827Z,290,3.268,Low,9330,Neutral,Is my new card activated?,2026-07-23T03:13:41.588840Z,9330,Neutral,Low,Neutral
361,1,exchange_via_app,2026-07-23T03:13:48.416793Z,291,6.689,Low,1412,Neutral,How do I exchange USD for LKR?,2026-07-23T03:13:48.416808Z,1412,Neutral,Low,Neutral
362,1,reverted_card_payment?,2026-07-23T03:13:52.464869Z,292,3.903,Low,6857,Neutral,"My card payment reverted back, I think.",2026-07-23T03:13:52.464885Z,6857,Neutral,Low,Neutral
363,1,card_payment_wrong_exchange_rate,2026-07-23T03:13:58.154264Z,293,5.528,Medium,501,Negative,The exchange rate you are using is really bad.This can't be the official interbank exchange rate.,2026-07-23T03:13:58.154355Z,501,Negative,Medium,Negative
364,1,pin_blocked,2026-07-23T03:14:02.691825Z,294,4.4,Medium,1676,Neutral,Can someone help me unblock my pin?,2026-07-23T03:14:02.691842Z,1676,Neutral,Medium,Neutral
365,1,cash_withdrawal_charge,2026-07-23T03:14:08.073399Z,295,5.246,Low,9502,Neutral,Why did you charge a fee when I withdrew from an ATM?,2026-07-23T03:14:08.073416Z,9502,Neutral,Medium,Negative
366,1,lost_or_stolen_phone,2026-07-23T03:14:12.847131Z,296,4.63,High,5291,Neutral,"phone is gone, dont want others to access account information",2026-07-23T03:14:12.847142Z,5291,Neutral,High,Neutral
367,1,pending_card_payment,2026-07-23T03:14:17.009833Z,297,4.042,Medium,5237,Neutral,Why is the payment from my card still pending?,2026-07-23T03:14:17.009851Z,5237,Neutral,Low,Neutral
368,1,lost_or_stolen_phone,2026-07-23T03:14:25.276194Z,298,8.096,High,5346,Neutral,"Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?",2026-07-23T03:14:25.276209Z,5346,Neutral,High,Neutral
369,1,exchange_rate,2026-07-23T03:14:29.846196Z,299,4.436,Low,352,Neutral,How's the exchange rate looking right now?,2026-07-23T03:14:29.846210Z,352,Neutral,Low,Neutral
370,1,card_not_working,2026-07-23T03:14:33.763670Z,300,3.783,Low,1313,Neutral,What can I do to make my physical card work?,2026-07-23T03:14:33.763687Z,1313,Neutral,Medium,Neutral
371,1,wrong_amount_of_cash_received,2026-07-23T03:14:42.227411Z,301,8.316,High,2342,Neutral,I didn't get the correct amount of money from the ATM machine,2026-07-23T03:14:42.227424Z,2342,Neutral,Medium,Neutral
372,1,unable_to_verify_identity,2026-07-23T03:14:45.803345Z,302,3.357,Low,3936,Neutral,I'm having problems with ID verification,2026-07-23T03:14:45.803361Z,3936,Neutral,Low,Neutral
373,1,card_swallowed,2026-07-23T03:14:50.021734Z,303,4.073,Medium,6280,Neutral,An ATM machine didn't return my card.,2026-07-23T03:14:50.021749Z,6280,Neutral,Medium,Neutral
374,1,top_up_failed,2026-07-23T03:14:53.295569Z,304,3.137,Low,8577,Neutral,I need information explaining why my top-up failed to go through,2026-07-23T03:14:53.295580Z,8577,Neutral,Medium,Neutral
375,1,card_delivery_estimate,2026-07-23T03:14:57.870126Z,305,4.445,Low,1014,Neutral,How long until my card will get here?,2026-07-23T03:14:57.870139Z,1014,Neutral,Low,Neutral
376,1,exchange_rate,2026-07-23T03:15:01.942627Z,306,3.928,Low,344,Neutral,"When exchanging, how much are the rates?",2026-07-23T03:15:01.942642Z,344,Neutral,Low,Neutral
377,1,cancel_transfer,2026-07-23T03:15:09.914151Z,307,7.83,High,2170,Neutral,I inadvertently completed a transaction on a wrong account.,2026-07-23T03:15:09.914164Z,2170,Neutral,Medium,Neutral
378,1,edit_personal_details,2026-07-23T03:15:12.764347Z,308,2.699,Low,3760,Neutral,I need to change my data.,2026-07-23T03:15:12.764364Z,3760,Neutral,Low,Neutral
379,1,balance_not_updated_after_bank_transfer,2026-07-23T03:15:16.667738Z,309,3.754,Low,8637,Neutral,My transfer into my account isn't showing up.,2026-07-23T03:15:16.667752Z,8637,Neutral,Medium,Neutral
380,1,unable_to_verify_identity,2026-07-23T03:15:21.143821Z,310,4.321,Low,3921,Neutral,The app is not able to realize that it is me.,2026-07-23T03:15:21.143831Z,3921,Neutral,Low,Neutral
381,1,getting_virtual_card,2026-07-23T03:15:25.731376Z,311,4.454,Low,3034,Neutral,How can I receive a virtual card?,2026-07-23T03:15:25.731391Z,3034,Neutral,Low,Neutral
382,1,order_physical_card,2026-07-23T03:15:30.013461Z,312,4.136,Low,8053,Neutral,what steps do i do to get a real card,2026-07-23T03:15:30.013475Z,8053,Neutral,Low,Neutral
383,1,declined_transfer,2026-07-23T03:15:38.507043Z,313,8.342,Low,5604,Neutral,I am unable to transfer money. I believe it is not working because it states it was declined.,2026-07-23T03:15:38.507057Z,5604,Neutral,Medium,Neutral
384,1,activate_my_card,2026-07-23T03:15:51.141511Z,314,12.496,Low,9202,Neutral,How can I activate my new card? I didn't recieve any information with it about how to do so.,2026-07-23T03:15:51.141526Z,9202,Neutral,Low,Neutral
385,1,get_physical_card,2026-07-23T03:15:56.325595Z,315,5.048,Medium,4090,Negative,I've been waiting ages and my PIN hasn't gotten here.,2026-07-23T03:15:56.325606Z,4090,Negative,Medium,Negative
386,1,why_verify_identity,2026-07-23T03:16:02.636724Z,316,6.173,Low,3820,Negative,Do you think you're asking for too much information about me?,2026-07-23T03:16:02.636739Z,3820,Neutral,Low,Negative
387,1,exchange_via_app,2026-07-23T03:16:06.931936Z,317,4.149,Low,1441,Neutral,Will it be possible to change from USD to LKR with this App?,2026-07-23T03:16:06.931951Z,1441,Neutral,Low,Neutral
388,1,card_arrival,2026-07-23T03:16:12.227414Z,318,5.145,Medium,142,Neutral,My new card isn't here and it was issued a week ago.,2026-07-23T03:16:12.227430Z,142,Neutral,Low,Neutral
389,1,virtual_card_not_working,2026-07-23T03:16:16.328932Z,319,3.961,Low,8168,Neutral,Can I use my virtual card to complete transactions for memberships?,2026-07-23T03:16:16.328945Z,8168,Neutral,Low,Neutral
390,1,contactless_not_working,2026-07-23T03:16:20.363155Z,320,3.899,Low,1816,Neutral,"What is the reason when I tried to pay contactless at the bus, it didnt work?",2026-07-23T03:16:20.363169Z,1816,Neutral,Medium,Neutral
391,1,pending_transfer,2026-07-23T03:16:30.308762Z,321,9.795,High,6022,Negative,What is going on? I have checked over and over and the details of my account are right. Why is my transfer still pending? It's 2018 not 1818. Transfering money to another country can't be that hard.,2026-07-23T03:16:30.308775Z,6022,Negative,Low,Negative
392,1,age_limit,2026-07-23T03:16:34.683497Z,322,4.207,Low,1584,Neutral,What is the appropriate age for my child to be able to open an account?,2026-07-23T03:16:34.683515Z,1584,Neutral,Low,Neutral
393,1,terminate_account,2026-07-23T03:16:41.602797Z,323,6.779,High,6214,Negative,"how to delete account, not happy",2026-07-23T03:16:41.602807Z,6214,Negative,High,Negative
394,1,edit_personal_details,2026-07-23T03:16:50.565374Z,324,8.824,Low,3680,Neutral,How do I change the details in my account?,2026-07-23T03:16:50.565386Z,3680,Neutral,Low,Neutral
395,1,supported_cards_and_currencies,2026-07-23T03:16:54.618248Z,325,3.904,Low,2895,Neutral,Can I use a credit card from the US to top up?,2026-07-23T03:16:54.618263Z,2895,Neutral,Low,Neutral
396,1,pending_top_up,2026-07-23T03:17:01.252604Z,326,8.453,Medium,1980,Negative,"I already paid to top-up but the funds aren't available yet, where are they?",2026-07-23T03:17:06.176329Z,1980,Neutral,Low,Neutral
397,1,extra_charge_on_statement,2026-07-23T03:17:13.191660Z,327,4.965,Low,674,Neutral,Can you tell me about why the account I have was charged an extra Rs 10,2026-07-23T03:17:13.191677Z,674,Neutral,Medium,Negative
398,1,verify_source_of_funds,2026-07-23T03:17:16.346796Z,328,3.015,Low,6563,Neutral,How do I see my source of funds?,2026-07-23T03:17:16.346810Z,6563,Neutral,Low,Neutral
399,1,passcode_forgotten,2026-07-23T03:17:19.680377Z,329,3.168,Medium,4881,Neutral,I don't remember my passcode?,2026-07-23T03:17:19.680395Z,4881,Neutral,Medium,Neutral
400,1,getting_spare_card,2026-07-23T03:17:23.408229Z,330,3.6,Low,7858,Neutral,Can I have a second card issued to another family member?,2026-07-23T03:17:23.408242Z,7858,Neutral,Low,Neutral
401,1,get_physical_card,2026-07-23T03:17:26.764838Z,331,3.212,Low,4015,Neutral,When do I get my PIN?,2026-07-23T03:17:26.764853Z,4015,Neutral,Low,Neutral
402,1,disposable_card_limits,2026-07-23T03:17:29.881588Z,332,2.964,Low,4345,Neutral,Can you give me the restrictions of the disposable cards?,2026-07-23T03:17:29.881605Z,4345,Neutral,Low,Neutral
403,1,top_up_by_cash_or_cheque,2026-07-23T03:17:33.504441Z,333,3.473,Medium,7933,Neutral,"Help me please, I need to top up cash.",2026-07-23T03:17:33.504460Z,7933,Neutral,Low,Neutral
404,1,cash_withdrawal_not_recognised,2026-07-23T03:17:39.626368Z,334,5.979,Medium,8829,Neutral,I see cash in my app but I did not get it.,2026-07-23T03:17:39.626382Z,8829,Neutral,High,Neutral
405,1,country_support,2026-07-23T03:17:43.482869Z,335,3.715,Low,9998,Neutral,You provide support in what countries?,2026-07-23T03:17:43.482888Z,9998,Neutral,Low,Neutral
406,1,Refund_not_showing_up,2026-07-23T03:17:49.883612Z,336,6.251,Medium,5736,Neutral,My account isn't showing the refund,2026-07-23T03:17:49.883628Z,5736,Neutral,Medium,Neutral
407,1,exchange_via_app,2026-07-23T03:17:53.020947Z,337,2.989,Low,1416,Neutral,Can I exchange from USD to LKR?,2026-07-23T03:17:53.020962Z,1416,Neutral,Low,Neutral
408,1,visa_or_mastercard,2026-07-23T03:17:57.170433Z,338,4.001,Low,4188,Neutral,I want to get a Visa card,2026-07-23T03:17:57.170449Z,4188,Neutral,Low,Neutral
409,1,transfer_not_received_by_recipient,2026-07-23T03:18:05.402841Z,339,8.088,Medium,2766,Neutral,Why hasn't a transaction I did to my friend arrived yet?,2026-07-23T03:18:05.402853Z,2766,Neutral,Medium,Negative
410,1,activate_my_card,2026-07-23T03:18:09.176578Z,340,3.627,Medium,9287,Neutral,My card activation attempt failed.,2026-07-23T03:18:09.176589Z,9287,Neutral,Low,Neutral
411,1,lost_or_stolen_phone,2026-07-23T03:18:12.363140Z,341,3.049,High,5320,Neutral,I lost my phone and need help so someone doesn't access my account.,2026-07-23T03:18:12.363153Z,5320,Neutral,High,Neutral
412,1,declined_transfer,2026-07-23T03:18:19.388121Z,342,12.186,Medium,5656,Neutral,I have been trying to make a transfer and it won't go through. I have checked all the receipts and its all correct but still won't let me do it.,2026-07-23T03:18:27.273408Z,5656,Neutral,Medium,Negative
413,1,visa_or_mastercard,2026-07-23T03:18:32.915878Z,343,3.314,Low,4230,Neutral,I would like to know if you use Visa or Mastercard.,2026-07-23T03:18:32.915894Z,4230,Neutral,Low,Neutral
414,1,card_not_working,2026-07-23T03:18:39.458650Z,344,6.391,Medium,1276,Neutral,Today I was out eating and my card was declined. Why's that?,2026-07-23T03:18:39.458664Z,1276,Neutral,Medium,Neutral
415,1,atm_support,2026-07-23T03:18:42.971552Z,345,3.368,Low,4565,Neutral,Do I have to use bank approved ATM's,2026-07-23T03:18:42.971568Z,4565,Neutral,Low,Neutral
416,1,request_refund,2026-07-23T03:18:47.318760Z,346,4.201,Medium,5434,Neutral,I am interested in cancelling a purchase,2026-07-23T03:18:47.318772Z,5434,Neutral,Medium,Neutral
417,1,verify_source_of_funds,2026-07-23T03:18:49.986811Z,347,2.518,Low,6591,Neutral,Where do my funds originate from?,2026-07-23T03:18:49.986826Z,6591,Neutral,Low,Neutral
418,1,get_physical_card,2026-07-23T03:18:52.709184Z,348,2.572,Low,4056,Neutral,How do I find the PIN?,2026-07-23T03:18:52.709198Z,4056,Neutral,Low,Neutral
419,1,contactless_not_working,2026-07-23T03:18:56.511259Z,349,3.665,Low,1782,Neutral,Should i uninstall the app before i try it again?,2026-07-23T03:18:56.511274Z,1782,Neutral,Medium,Neutral
420,1,direct_debit_payment_not_recognised,2026-07-23T03:19:00.158089Z,350,3.503,Low,4690,Neutral,How can I dispute a debit transaction?,2026-07-23T03:19:00.158104Z,4690,Neutral,Low,Neutral
421,1,transaction_charged_twice,2026-07-23T03:19:04.220620Z,351,3.918,High,6396,Neutral,Can you help me? I have a duplicate transaction on my account and I don't understand why.,2026-07-23T03:19:04.220633Z,6396,Neutral,Medium,Neutral
422,1,atm_support,2026-07-23T03:19:07.806475Z,352,3.435,Low,4599,Neutral,What's the closest place to withdraw money?,2026-07-23T03:19:07.806488Z,4599,Neutral,Low,Neutral
423,1,verify_my_identity,2026-07-23T03:19:11.081731Z,353,3.13,Low,9794,Neutral,Can you tell me what I need for identity validation?,2026-07-23T03:19:11.081749Z,9794,Neutral,Low,Neutral
424,1,card_acceptance,2026-07-23T03:19:14.463510Z,354,3.231,Low,3142,Neutral,What places accept my card?,2026-07-23T03:19:14.463523Z,3142,Neutral,Low,Neutral
425,1,topping_up_by_card,2026-07-23T03:19:18.745977Z,355,4.129,Low,4280,Neutral,How do I transfer funds directly from my credit card?,2026-07-23T03:19:18.745989Z,4280,Neutral,Low,Neutral
426,1,card_payment_fee_charged,2026-07-23T03:19:23.046896Z,356,4.138,Low,2637,Neutral,When do i get charged a fee for using the card?,2026-07-23T03:19:23.046913Z,2637,Neutral,Low,Neutral
427,1,card_acceptance,2026-07-23T03:19:26.842103Z,357,3.639,Low,3130,Neutral,Can I use my card while on vacation overseas?,2026-07-23T03:19:26.842115Z,3130,Neutral,Low,Neutral
428,1,card_about_to_expire,2026-07-23T03:19:33.980205Z,358,6.995,Low,9556,Neutral,Can I wait for you to send me a new card when mine's about to expire?,2026-07-23T03:19:33.980219Z,9556,Neutral,Low,Neutral
429,1,automatic_top_up,2026-07-23T03:19:37.698635Z,359,3.554,Low,1166,Neutral,Where can I located the auto-top up option?,2026-07-23T03:19:37.698646Z,1166,Neutral,Low,Neutral
430,1,get_physical_card,2026-07-23T03:19:43.119896Z,360,5.272,Medium,4046,Neutral,wheres my pin,2026-07-23T03:19:43.119914Z,4046,Neutral,Low,Neutral
431,1,compromised_card,2026-07-23T03:19:47.987949Z,361,4.714,High,4484,Neutral,Someone must have found my card details as I don't recognize these transactions.,2026-07-23T03:19:47.987965Z,4484,Neutral,High,Neutral
432,1,transfer_timing,2026-07-23T03:19:51.457164Z,362,3.325,Low,6621,Neutral,How long will a transfer from the US take?,2026-07-23T03:19:51.457176Z,6621,Neutral,Low,Neutral
433,1,card_swallowed,2026-07-23T03:19:54.593764Z,363,2.992,Medium,6302,Neutral,atm ate my card,2026-07-23T03:19:54.593779Z,6302,Neutral,Medium,Neutral
434,1,transfer_not_received_by_recipient,2026-07-23T03:19:59.201193Z,364,4.464,Medium,2803,Neutral,Why is my transaction taking so long to complete?,2026-07-23T03:19:59.201250Z,2803,Neutral,Medium,Negative
435,1,verify_top_up,2026-07-23T03:20:02.587602Z,365,3.236,Low,7764,Neutral,How do i secure a top-up card?,2026-07-23T03:20:02.587614Z,7764,Neutral,Low,Neutral
436,1,automatic_top_up,2026-07-23T03:20:07.875205Z,366,5.138,Low,1131,Neutral,How low does the balance have to be before the system updates?,2026-07-23T03:20:07.875221Z,1131,Neutral,Low,Neutral
437,1,exchange_charge,2026-07-23T03:20:12.319984Z,367,4.307,Low,9029,Neutral,How much is the charge for a foreign currency exchange?,2026-07-23T03:20:12.320004Z,9029,Neutral,Low,Neutral
438,1,cash_withdrawal_charge,2026-07-23T03:20:17.603855Z,368,5.135,Medium,9475,Neutral,Why is there a fee for cash withdrawal?,2026-07-23T03:20:17.603869Z,9475,Neutral,Low,Neutral
439,1,card_payment_not_recognised,2026-07-23T03:20:24.283064Z,369,6.527,High,3521,Neutral,There is  a charge I don't recognize.,2026-07-23T03:20:24.283078Z,3521,Neutral,High,Neutral
440,1,pending_cash_withdrawal,2026-07-23T03:20:31.160919Z,370,6.723,Medium,800,Neutral,"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.",2026-07-23T03:20:31.160934Z,800,Neutral,Medium,Neutral
441,1,extra_charge_on_statement,2026-07-23T03:20:34.059033Z,371,2.756,Low,586,Neutral,Where did this extra €1 fee on my statement come from?,2026-07-23T03:20:34.059047Z,586,Neutral,Medium,Negative
442,1,get_disposable_virtual_card,2026-07-23T03:20:37.541983Z,372,3.336,Low,8441,Neutral,Is there a way to use this app with a disposable virtual card?,2026-07-23T03:20:37.541997Z,8441,Neutral,Low,Neutral
443,1,cash_withdrawal_charge,2026-07-23T03:20:41.620706Z,373,3.933,Low,9406,Neutral,I was charged a fee for withdrawing cash.,2026-07-23T03:20:41.620716Z,9406,Neutral,Medium,Neutral
444,1,pending_top_up,2026-07-23T03:20:44.542280Z,374,2.782,Low,1994,Neutral,I believe my top up is still pending,2026-07-23T03:20:44.542296Z,1994,Neutral,Low,Neutral
445,1,card_payment_wrong_exchange_rate,2026-07-23T03:20:53.731095Z,375,9.044,Medium,556,Neutral,A foreign purchase I made has the incorrect rate applied to it.,2026-07-23T03:20:53.731112Z,556,Neutral,Medium,Neutral
446,1,card_payment_wrong_exchange_rate,2026-07-23T03:20:58.007905Z,376,4.12,Medium,468,Neutral,"I purchased something while traveling, and the exchange rate applied was wrong.",2026-07-23T03:20:58.007922Z,468,Neutral,Medium,Neutral
447,1,exchange_charge,2026-07-23T03:21:02.763075Z,377,4.609,Low,9036,Neutral,Do I get any sort of discount on volume for a lot fo currency exchanges?,2026-07-23T03:21:02.763087Z,9036,Neutral,Low,Neutral
448,1,verify_top_up,2026-07-23T03:21:05.797021Z,378,2.872,Low,7746,Neutral,Do I have to verify the top-up?,2026-07-23T03:21:05.797035Z,7746,Neutral,Low,Neutral
449,1,card_acceptance,2026-07-23T03:21:10.011176Z,379,4.067,Low,3125,Neutral,Is there a list of where I can use my card?,2026-07-23T03:21:10.011185Z,3125,Neutral,Low,Neutral
450,1,exchange_charge,2026-07-23T03:21:16.708586Z,380,6.555,Low,9013,Neutral,Do you offer a discount for those who perform frequent currency exchanges?,2026-07-23T03:21:16.708600Z,9013,Neutral,Low,Neutral
451,1,virtual_card_not_working,2026-07-23T03:21:21.076929Z,381,6.691000000000001,Medium,8188,Neutral,My virtual car is not working.,2026-07-23T03:21:26.549278Z,8188,Neutral,Medium,Neutral
452,1,edit_personal_details,2026-07-23T03:21:32.043552Z,382,3.669,Low,3654,Neutral,I would like to change my adress,2026-07-23T03:21:32.043576Z,3654,Neutral,Low,Neutral
453,1,failed_transfer,2026-07-23T03:21:34.942781Z,383,2.755,Medium,7474,Neutral,Why didn't my transfer work?,2026-07-23T03:21:34.942795Z,7474,Neutral,Medium,Neutral
454,1,wrong_exchange_rate_for_cash_withdrawal,2026-07-23T03:21:39.861158Z,384,4.778,High,8301,Neutral,I had the wrong exchange rate applied to some cash I got abroad.,2026-07-23T03:21:39.861170Z,8301,Neutral,Medium,Neutral
455,1,passcode_forgotten,2026-07-23T03:21:45.508419Z,385,5.504,Medium,4837,Neutral,I do not understand why my pass-code is not working.,2026-07-23T03:21:45.508433Z,4837,Neutral,Medium,Neutral
456,1,verify_my_identity,2026-07-23T03:21:49.463840Z,386,3.784,Low,9812,Neutral,What do you require to verify someone's identity?,2026-07-23T03:21:49.463858Z,9812,Neutral,Low,Neutral
457,1,compromised_card,2026-07-23T03:21:54.764863Z,387,5.142,High,4536,Neutral,What should I do if I think that someone might be using me card?,2026-07-23T03:21:54.764880Z,4536,Neutral,High,Neutral
458,1,order_physical_card,2026-07-23T03:21:57.250446Z,388,2.325,Low,8121,Neutral,How do I order a card?,2026-07-23T03:21:57.250460Z,8121,Neutral,Low,Neutral
459,1,getting_virtual_card,2026-07-23T03:21:59.877097Z,389,2.467,Low,3031,Neutral,How can I obtain a virtual card?,2026-07-23T03:21:59.877113Z,3031,Neutral,Low,Neutral
460,1,get_disposable_virtual_card,2026-07-23T03:22:03.689098Z,390,3.652,Low,8372,Neutral,How do I get a disposable virtual card as well?,2026-07-23T03:22:03.689110Z,8372,Neutral,Low,Neutral
461,1,wrong_amount_of_cash_received,2026-07-23T03:22:07.922255Z,391,4.079,Medium,2331,Neutral,Why did I only receive a partial amount of what I tried to withdraw?,2026-07-23T03:22:07.922270Z,2331,Neutral,Medium,Neutral
462,1,top_up_reverted,2026-07-23T03:22:11.695525Z,392,3.626,Low,3294,Neutral,Why did my top up get pulled back out?,2026-07-23T03:22:11.695536Z,3294,Neutral,Low,Neutral
463,1,cancel_transfer,2026-07-23T03:22:14.728218Z,393,2.892,Medium,2193,Neutral,I would like to cancel a transfer,2026-07-23T03:22:14.728231Z,2193,Neutral,Medium,Neutral
464,1,transfer_fee_charged,2026-07-23T03:22:18.014678Z,394,3.103,Low,7304,Neutral,"After a transfer, I see an extra fee.  Why?",2026-07-23T03:22:18.014687Z,7304,Neutral,Medium,Neutral
465,1,beneficiary_not_allowed,2026-07-23T03:22:24.066869Z,395,9.454,Medium,7079,Neutral,My funds are not transferring to my bank. Why is this not working?,2026-07-23T03:22:30.108829Z,7079,Neutral,Medium,Neutral
466,1,card_payment_wrong_exchange_rate,2026-07-23T03:22:40.884425Z,396,8.924,High,420,Negative,This exchange rate you use is awful! Please tell me this is a mistake and not the official interbank exchange rate!,2026-07-23T03:22:40.884439Z,420,Negative,Medium,Negative
467,1,getting_virtual_card,2026-07-23T03:22:45.456115Z,397,4.416,Low,3047,Neutral,Do I get to have one of those virtual cards I've heard about?,2026-07-23T03:22:45.456128Z,3047,Neutral,Low,Neutral
468,1,apple_pay_or_google_pay,2026-07-23T03:22:50.870489Z,398,5.269,Medium,9697,Neutral,My Google pay top up isn't working.,2026-07-23T03:22:50.870501Z,9697,Neutral,Medium,Neutral
469,1,exchange_rate,2026-07-23T03:22:57.296104Z,399,6.272,Low,316,Neutral,What is the basis of your exchange rates?,2026-07-23T03:22:57.296117Z,316,Neutral,Low,Neutral
470,1,fiat_currency_support,2026-07-23T03:23:01.494025Z,400,4.04,Low,936,Neutral,Can you make exchanges with the EUR?,2026-07-23T03:23:01.494042Z,936,Neutral,Low,Neutral
471,1,transaction_charged_twice,2026-07-23T03:23:04.679187Z,401,3.043,Medium,6359,Neutral,I have a payment that shows twice,2026-07-23T03:23:04.679200Z,6359,Neutral,Medium,Neutral
472,1,card_arrival,2026-07-23T03:23:08.391502Z,402,3.544,Low,80,Neutral,Is there a reason my new card hasn't arrived yet?,2026-07-23T03:23:08.391519Z,80,Neutral,Low,Neutral
473,1,card_payment_fee_charged,2026-07-23T03:23:11.836666Z,403,3.299,Low,2660,Neutral,Is it normal to get charged extra when i use my card?,2026-07-23T03:23:11.836683Z,2660,Neutral,Low,Neutral
474,1,edit_personal_details,2026-07-23T03:23:15.792850Z,404,3.806,Low,3765,Neutral,Where do I go to update details?,2026-07-23T03:23:15.792860Z,3765,Neutral,Low,Neutral
475,1,top_up_limits,2026-07-23T03:23:18.847753Z,405,2.908,Low,2305,Neutral,Can someone please tell me how much I can top-up?,2026-07-23T03:23:18.847769Z,2305,Neutral,Low,Neutral
476,1,balance_not_updated_after_cheque_or_cash_deposit,2026-07-23T03:23:23.621622Z,406,4.617,Medium,3376,Neutral,My cash deposit from a week ago is still not in my account. Can you help me please?,2026-07-23T03:23:23.621638Z,3376,Neutral,Medium,Neutral
477,1,top_up_failed,2026-07-23T03:23:29.313526Z,407,5.539,Low,8509,Neutral,How can correct Top up with the app to work correctly?,2026-07-23T03:23:29.313543Z,8509,Neutral,Medium,Neutral
478,1,transfer_not_received_by_recipient,2026-07-23T03:23:37.046243Z,408,7.573,Medium,2761,Negative,Still waiting for transfer to be completed.,2026-07-23T03:23:37.046252Z,2761,Neutral,Medium,Negative
479,1,Refund_not_showing_up,2026-07-23T03:23:45.489207Z,409,8.301,Medium,5744,Neutral,"I'm expecting a large refund from a store I returned merchandise to recently.  They say they have sent the money but I don't see it in my account, can you help.",2026-07-23T03:23:45.489222Z,5744,Neutral,Medium,Neutral
480,1,request_refund,2026-07-23T03:23:49.461767Z,410,3.816,Medium,5444,Negative,Give me a refund,2026-07-23T03:23:49.461779Z,5444,Neutral,Medium,Negative
