id,split,text_en,category,sentiment_v5,priority,sentiment_v6
4746,train,I see a charge for a direct debit that was not me.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4747,train,There was a strange transaction made on my account a couple weeks ago by a seller I don't recognize. May you please check on this transaction for me.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4748,train,There is a potentially fraudulent direct debit on my account.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4749,train,I have a direct debit I didn't set up,direct_debit_payment_not_recognised,Neutral,High,Neutral
4750,train,Help!  In the app there is a direct debit that I don't remember.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4751,train,Please help me regarding a direct debit in the app that I don't recognize.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4752,train,how do i get a refund for a direct debit payment i didn't make,direct_debit_payment_not_recognised,Neutral,High,Neutral
4753,train,I need to cancel a transaction on my debit card.,direct_debit_payment_not_recognised,Neutral,Medium,Neutral
4754,train,I think I was charged by mistake on my debit statement.,direct_debit_payment_not_recognised,Neutral,Medium,Neutral
4755,train,Purchases I did not make are appearing in my bank statement?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4756,train,"On my app I can see that a direct debit payment that I didn't do, appears.",direct_debit_payment_not_recognised,Neutral,High,Neutral
4757,train,There's a payment showing in the app today even though I have not used my card at all. I want a refund.,direct_debit_payment_not_recognised,Neutral,High,Negative
4758,train,Unusual direct deposit,direct_debit_payment_not_recognised,Neutral,High,Neutral
4759,train,I didn't make the direct debit payment on my account.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4760,train,People are using my debit card - help!,direct_debit_payment_not_recognised,Negative,High,Neutral
4761,train,I have an unfamiliar direct debit in my statement.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4762,train,How do I dispute a direct debit that I didn't do?,direct_debit_payment_not_recognised,Negative,High,Neutral
4763,train,Weird Direct Debit payment,direct_debit_payment_not_recognised,Neutral,High,Neutral
4764,train,I have an unauthorized direct debit on my account,direct_debit_payment_not_recognised,Negative,High,Neutral
4765,train,I have an unknown charge.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4766,train,What do I do if there is an electronic debit that is not correct?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4767,train,There is a payment showing that I know I didn't make. I didn't use my card that day and I'm sure of it. Can you please cancel that transaction and return my money? Thankyou,direct_debit_payment_not_recognised,Negative,High,Neutral
4768,train,after going over my transactions for the last couple of months I noticed a pretty large charge that I know I did not make. I know it's been a while but can I still dispute this charge?,direct_debit_payment_not_recognised,Negative,High,Neutral
4769,train,Someone else made a Direct Debit transaction on my account,direct_debit_payment_not_recognised,Negative,High,Neutral
4770,train,How can I dispute a direct debit charge on my account?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4771,train,I have a direct debit I didn't make,direct_debit_payment_not_recognised,Negative,High,Neutral
4772,train,I have an unauthorized charge.,direct_debit_payment_not_recognised,Negative,High,Neutral
4773,train,A debit came through that I need to dispute.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4774,train,There is a payment in my app that I did not make.  I have not used that card all day  Please reimburse my money.,direct_debit_payment_not_recognised,Negative,High,Neutral
4775,train,I don't know what this Direct Debit payment is.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4776,train,I see a direct debit payment on my app that I did not do,direct_debit_payment_not_recognised,Negative,High,Neutral
4777,train,How do I get a refund for an unauthorized direct debit payment?,direct_debit_payment_not_recognised,Negative,High,Neutral
4778,train,There was a direct debit I don't recognize.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4779,train,I see an unfamiliar Direct Debit payment.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4780,train,In the app I see a direct debit that I don't recognize.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4781,train,Why am I seeing a direct debit thats not mine?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4782,train,Can I dispute a debit payment that I am seeing that I didn't make from a couple of months ago?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4783,train,There is a direct debit set up that I didn't create.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4784,train,"There is a direct debit charge that I don't recognize, what can I do?",direct_debit_payment_not_recognised,Neutral,High,Neutral
4785,train,"I have not used my card all day, however, there is an unusual payment showing in my app.  I would like to have that amount reimbursed.",direct_debit_payment_not_recognised,Neutral,High,Neutral
4786,train,I don't know what this Direct Debit payment on my account is for.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4787,train,There is a direct debit charge on my account that is not mine.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4788,train,I see a direct debit transaction in the app that is not mine,direct_debit_payment_not_recognised,Neutral,High,Neutral
4789,train,There is a direct debit set up that was not authorized by me.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4790,train,I didn't initiate a direct debit that I see on my account,direct_debit_payment_not_recognised,Neutral,High,Neutral
4791,train,Why is there a direct debit fee in the App when I didn't do it?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4792,train,There is a payment I don't recognise!,direct_debit_payment_not_recognised,Neutral,High,Neutral
4793,train,A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4794,train,What should I do about a direct debit that I did not set up?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4795,train,There was a direct debit transaction I have don't think should be there.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4796,train,I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?,direct_debit_payment_not_recognised,Neutral,High,Neutral
4797,train,I do not recognize a direct debit payment that I see on my app,direct_debit_payment_not_recognised,Neutral,High,Neutral
4798,train,My account was charged a debit payment I don't recognize.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4799,train,"In my app, a direct debit payment I didn't do shows in my app",direct_debit_payment_not_recognised,Neutral,High,Neutral
4800,train,My accounts been charged a payment for something I didn't make.,direct_debit_payment_not_recognised,Negative,High,Neutral
4801,train,looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?,direct_debit_payment_not_recognised,Negative,High,Neutral
4802,train,I see a direct debit charge that I did not approve,direct_debit_payment_not_recognised,Negative,High,Neutral
4803,train,The app shows Direct Debit payments that I didn't make,direct_debit_payment_not_recognised,Negative,High,Neutral
4804,train,I have an unknown direct debit payment on my account,direct_debit_payment_not_recognised,Neutral,High,Neutral
4805,train,"There is a direct debit that I didn't set up, what should I do?",direct_debit_payment_not_recognised,Negative,High,Neutral
4806,train,I see a direct debit that I didn't authorize,direct_debit_payment_not_recognised,Negative,High,Neutral
4807,train,"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",direct_debit_payment_not_recognised,Negative,High,Neutral
4808,train,I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?,direct_debit_payment_not_recognised,Negative,High,Neutral
4809,train,There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.,direct_debit_payment_not_recognised,Negative,High,Neutral
4810,train,My app shows a direct debit that isn't mine.,direct_debit_payment_not_recognised,Neutral,High,Neutral
4811,train,I haven't used my card all day but there is a payment showing in the app. Please cancel it!,direct_debit_payment_not_recognised,Negative,High,Neutral
4812,train,There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,direct_debit_payment_not_recognised,Negative,High,Neutral
4813,train,Why is there a direct debit to my account? I didn't do that.,direct_debit_payment_not_recognised,Negative,High,Neutral
4814,train,Help me!  I don't know what my password is.,passcode_forgotten,Neutral,Medium,Neutral
4815,train,"I thought I knew my password but I guess I was wrong, what can I do now?",passcode_forgotten,Neutral,Medium,Neutral
4816,train,I am unable to access my app due to forgetting my passcode.,passcode_forgotten,Neutral,Medium,Neutral
4817,train,I can't recall my password.,passcode_forgotten,Neutral,Medium,Neutral
4818,train,What should I do if I don't know my password?,passcode_forgotten,Neutral,Medium,Neutral
4819,train,Need a new passcode.,passcode_forgotten,Neutral,Medium,Neutral
4820,train,I can't log in with this passocde,passcode_forgotten,Neutral,Medium,Neutral
4821,train,I forgot my passcode. Now what?,passcode_forgotten,Neutral,Medium,Neutral
4822,train,What are the steps to reset my passcode?,passcode_forgotten,Neutral,Medium,Neutral
4823,train,Where do I go to reset the passcode?,passcode_forgotten,Neutral,Medium,Neutral
4824,train,I am unaware of what my password is.,passcode_forgotten,Neutral,Medium,Neutral
4825,train,I can't remember my passcode.,passcode_forgotten,Neutral,Medium,Neutral
4826,train,I forgot my code,passcode_forgotten,Neutral,Medium,Neutral
4827,train,Help me.  The passcode doesn't work.,passcode_forgotten,Neutral,Medium,Neutral
4828,train,The passcode isn't working for me.,passcode_forgotten,Neutral,Medium,Neutral
4829,train,Is there a way to recover my password?,passcode_forgotten,Neutral,Medium,Neutral
4830,train,Can you lookup my password?,passcode_forgotten,Neutral,Medium,Neutral
4831,train,What is my password?,passcode_forgotten,Neutral,Medium,Neutral
4832,train,I forgot my password to get into the app!,passcode_forgotten,Neutral,Medium,Neutral
4833,train,Why doesn't my passcode work?,passcode_forgotten,Neutral,Medium,Neutral
4834,train,I happened to forget my password,passcode_forgotten,Neutral,Medium,Neutral
4835,train,I forgot the passcode on my app.,passcode_forgotten,Neutral,Medium,Neutral
4836,train,I seem to of forgotten my passcode.,passcode_forgotten,Neutral,Medium,Neutral
4837,train,I do not understand why my pass-code is not working.,passcode_forgotten,Neutral,Medium,Neutral
4838,train,My passcode won't work.,passcode_forgotten,Neutral,Medium,Neutral
4839,train,How do I reset my passcode?,passcode_forgotten,Neutral,Medium,Neutral
4840,train,Not sure what my password is.,passcode_forgotten,Neutral,Medium,Neutral
4841,train,how to recover my passcode,passcode_forgotten,Neutral,Medium,Neutral
4842,train,I don't remember my login code,passcode_forgotten,Neutral,Medium,Neutral
4843,train,I need a new login code,passcode_forgotten,Neutral,Medium,Neutral
4844,train,Help!  I forgot my password.,passcode_forgotten,Neutral,Medium,
4845,train,I happened to forget my passcode,passcode_forgotten,Neutral,Medium,
4846,train,"what is going on, i have entered my passcode and its not working",passcode_forgotten,Neutral,Medium,
4847,train,passcode retrieval,passcode_forgotten,Neutral,Medium,
4848,train,My passcode is not being accepted,passcode_forgotten,Neutral,Medium,
4849,train,I would like to better understand why my pass-code is not working.,passcode_forgotten,Neutral,Medium,
4850,train,I can't find my code,passcode_forgotten,Neutral,Medium,
4851,train,My password doesn't work.,passcode_forgotten,Neutral,Medium,
4852,train,My passcode was denied.,passcode_forgotten,Neutral,Medium,
4853,train,I don't know the code for the app.,passcode_forgotten,Neutral,Medium,
4854,train,I can't remember my password.,passcode_forgotten,Neutral,Medium,
4855,train,Please help me.  I don't know my code to get into the app.,passcode_forgotten,Neutral,Medium,
4856,train,"I used to know my password, but not anymore.",passcode_forgotten,Neutral,Medium,
4857,train,I've forgotten my passcode. Can I reset?,passcode_forgotten,Neutral,Medium,
4858,train,I am entering my passcode but getting an error.,passcode_forgotten,Neutral,Medium,
4859,train,I don't remember my password,passcode_forgotten,Neutral,Medium,
4860,train,Where can I get a new passcode?,passcode_forgotten,Neutral,Medium,
4861,train,What are the steps for changing my passcode?,passcode_forgotten,Neutral,Medium,
4862,train,I lost the code and can not get into the app. Help!,passcode_forgotten,Negative,Medium,
4863,train,I think my passcode was changed,passcode_forgotten,Negative,High,
4864,train,How can I reset the passcode if I need to do that?,passcode_forgotten,Neutral,Medium,
4865,train,I can't log into my account because I lost my password,passcode_forgotten,Neutral,Medium,
4866,train,What do I do if I can't access my passcode?,passcode_forgotten,Neutral,Medium,
4867,train,The app passcode has completely slipped my mind.,passcode_forgotten,Neutral,Medium,
4868,train,Can you help me reset my passcode? I forgot it.,passcode_forgotten,Neutral,Medium,
4869,train,How do I change my passcode?,passcode_forgotten,Neutral,Medium,
4870,train,I cannot remember my passcode.,passcode_forgotten,Neutral,Medium,
4871,train,I don't have a password.,passcode_forgotten,Neutral,Medium,
4872,train,Where do I go to reset my passcode?,passcode_forgotten,Neutral,Medium,
4873,train,What do I do if I forgot my passcode?,passcode_forgotten,Neutral,Medium,
4874,train,I've completely forgot the code to get into the app.,passcode_forgotten,Neutral,Medium,
4875,train,How can I go about resetting my passcode?,passcode_forgotten,Neutral,Medium,
4876,train,How can I change my password?,passcode_forgotten,Neutral,Medium,
4877,train,Is there a way to reset the passcode?,passcode_forgotten,Neutral,Medium,
4878,train,I can't log in,passcode_forgotten,Neutral,Medium,
4879,train,Help! I've forgot my app passcode!,passcode_forgotten,Negative,Medium,
4880,train,"I need to reset my passcode, this one isn't working",passcode_forgotten,Neutral,Medium,
4881,train,I don't remember my passcode?,passcode_forgotten,Neutral,Medium,
4882,train,What do I do if I have forgotten my passcode?,passcode_forgotten,Neutral,Medium,
4883,train,Can you tell me my code to get into the app?,passcode_forgotten,Neutral,Medium,
4884,train,"I cannot remember my passcode, is there a way to retrieve it?",passcode_forgotten,Neutral,Medium,
4885,train,What should I do if my passcode won't work?,passcode_forgotten,Neutral,Medium,
4886,train,I have forgotten my passcode,passcode_forgotten,Neutral,Medium,
4887,train,Can my password be reset if I do not have it?,passcode_forgotten,Neutral,Medium,
4888,train,I can't access my account.,passcode_forgotten,Neutral,Medium,
4889,train,Lost password,passcode_forgotten,Neutral,Medium,
4890,train,"I'm locked out of my account as I can't remember my code, what do I do now?",passcode_forgotten,Neutral,High,
4891,train,"Disaster, I've totally forgotten my passcode, can you help me?",passcode_forgotten,Negative,Medium,
4892,train,"I want to reset my passcode, how can I do that?",passcode_forgotten,Neutral,Medium,
4893,train,I tried entering my passcode and it isn't working. Can you help?,passcode_forgotten,Neutral,Medium,
4894,train,I can't get into the app with the passcode.,passcode_forgotten,Neutral,Medium,
4895,train,For some reason I forgot the passcode I have.,passcode_forgotten,Neutral,Medium,
4896,train,I've forgotten my app passcode completely.,passcode_forgotten,Neutral,Medium,
4897,train,How do I reset my password?,passcode_forgotten,Neutral,Medium,
4898,train,I lost my passcode.,passcode_forgotten,Neutral,Medium,
4899,train,I don't know my password anymore.,passcode_forgotten,Neutral,Medium,
4900,train,Instruct me how to reset the passcode.,passcode_forgotten,Neutral,Medium,
4901,train,I can't remember what my password is,passcode_forgotten,Neutral,Medium,
4902,train,I need to reset my passcode. Where do I go to do that?,passcode_forgotten,Neutral,Medium,
4903,train,How can I reset my passcode?,passcode_forgotten,Neutral,Medium,
4904,train,How do I get the passcode reset?,passcode_forgotten,Neutral,Medium,
4905,train,Can someone please help assist me by explaining to me why my pass-code is not working?,passcode_forgotten,Neutral,Medium,
4906,train,I don't have my passcode to access the app.,passcode_forgotten,Neutral,Medium,
4907,train,Can I reset the passcode?,passcode_forgotten,Neutral,Medium,
4908,train,Are there directions to get a new passcode if I forgot mine?,passcode_forgotten,Neutral,Medium,
4909,train,I need to reset the passcode.,passcode_forgotten,Neutral,Medium,
4910,train,I can't enter my passcode.,passcode_forgotten,Neutral,Medium,
4911,train,I think I forgot my passcode,passcode_forgotten,Neutral,Medium,
4912,train,I don't know my password,passcode_forgotten,Neutral,Medium,
4913,train,I forgot the code I need to get into the app.,passcode_forgotten,Neutral,Medium,
4914,train,"I don't know what my passcode is, can you help?",passcode_forgotten,Neutral,Medium,
4915,train,How can i reset my passcode ?,passcode_forgotten,Neutral,Medium,
4916,train,What can I do if my passcode won't work?,passcode_forgotten,Neutral,Medium,
4917,train,"I can't remember my app code, can you reset it?",passcode_forgotten,Neutral,Medium,
4918,train,Can someone help with my passcode?,passcode_forgotten,Neutral,Medium,
4919,train,"I tried to withdraw cash and got declined, why is that?",declined_cash_withdrawal,Neutral,Medium,
4920,train,Why was I declined when I tried to get my money?,declined_cash_withdrawal,Neutral,Medium,
4921,train,I could not access my money at the ATM,declined_cash_withdrawal,Neutral,Medium,
4922,train,"i needed money for a night out with the girls but i was declined, why?",declined_cash_withdrawal,Neutral,Medium,
4923,train,Why was I blocked from withdrawing from the ATM?,declined_cash_withdrawal,Neutral,Medium,
4924,train,I tried to get funds in hard cash but it was rejected!,declined_cash_withdrawal,Neutral,Medium,
4925,train,Why won't cash come out of the ATM?,declined_cash_withdrawal,Neutral,Medium,
4926,train,My withdrawals were going smooth until I got declined today. What is going on?,declined_cash_withdrawal,Neutral,Medium,
4927,train,I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?,declined_cash_withdrawal,Neutral,Medium,
4928,train,Why was my request for cash declined?,declined_cash_withdrawal,Neutral,Medium,
4929,train,Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal,Neutral,Medium,
4930,train,Why was my withdrawal declined,declined_cash_withdrawal,Neutral,Medium,
4931,train,How come I can't get money at the ATM,declined_cash_withdrawal,Neutral,Medium,
4932,train,Why was my ATM withdrawal cancelled?,declined_cash_withdrawal,Neutral,Medium,
4933,train,I couldnt get cash in an ATM,declined_cash_withdrawal,Neutral,Medium,
4934,train,Why can't I get cash out?,declined_cash_withdrawal,Neutral,Medium,
4935,train,Why can't I take cash out of the ATM?,declined_cash_withdrawal,Neutral,Medium,
4936,train,Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,declined_cash_withdrawal,Neutral,Medium,
4937,train,I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it,declined_cash_withdrawal,Neutral,Medium,
4938,train,The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,declined_cash_withdrawal,Neutral,Medium,
4939,train,Is there a reason my cash withdrawal was declined?,declined_cash_withdrawal,Neutral,Medium,
4940,train,My card won't let me withdraw money.,declined_cash_withdrawal,Neutral,Medium,
4941,train,I can't withdraw money,declined_cash_withdrawal,Neutral,Medium,
4942,train,Could you tell me why my cash withdrawal was declined?,declined_cash_withdrawal,Neutral,Medium,
4943,train,"The ATM would not give me cash,why?",declined_cash_withdrawal,Neutral,Medium,
4944,train,My ATM transaction was cancelled.,declined_cash_withdrawal,Neutral,Medium,
4945,train,I was denied cash at an ATM,declined_cash_withdrawal,Neutral,Medium,
4946,train,I was not able to use the ATM to get cash,declined_cash_withdrawal,Neutral,Medium,
4947,train,Why did I get declined when trying to get cash?,declined_cash_withdrawal,Neutral,Medium,
4948,train,The ATM keeps declining my card! I tried two different ATMs already can you please check if everything is alright with my account??,declined_cash_withdrawal,Negative,Medium,
4949,train,Why wouldn't the ATM give me my money?,declined_cash_withdrawal,Neutral,Medium,
4950,train,Why are my withdrawals suddenly being declined?,declined_cash_withdrawal,Neutral,Medium,
4951,train,Can you tell me why I was declined from getting cash?,declined_cash_withdrawal,Neutral,Medium,
4952,train,Why couldn't I make a withdrawal from the ATM?,declined_cash_withdrawal,Neutral,Medium,
4953,train,Why is my ATM cash withdrawal not working?,declined_cash_withdrawal,Neutral,Medium,
4954,train,Is my card broken? I can't get cash out of the ATM,declined_cash_withdrawal,Neutral,Medium,
4955,train,I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,declined_cash_withdrawal,Neutral,Medium,
4956,train,i tried to withdraw money but was told i didn't have funds,declined_cash_withdrawal,Neutral,Medium,
4957,train,The ATM keeps declining my Transaction . I tried two different ATMs already can you please check if everything is okay with my account?,declined_cash_withdrawal,Negative,Medium,
4958,train,"Please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",declined_cash_withdrawal,Neutral,Medium,
4959,train,I was declined when trying to withdrawal cash!,declined_cash_withdrawal,Neutral,Medium,
4960,train,I needed cash from the ATM but I couldn't get it.,declined_cash_withdrawal,Neutral,Medium,
4961,train,My ATM withdrawal was declined.,declined_cash_withdrawal,Neutral,Medium,
4962,train,"When I went to get cash, it was declined!",declined_cash_withdrawal,Neutral,Medium,
4963,train,"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing.",declined_cash_withdrawal,Neutral,Medium,
4964,train,The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?,declined_cash_withdrawal,Neutral,Medium,
4965,train,Why was my withdrawal requested cancelled by the ATM?,declined_cash_withdrawal,Neutral,Medium,
4966,train,I have tried using my card for the first time at the ATM of Notting Hill to withdrawal cash but it didn't work. Does this mean my card isn't working?,declined_cash_withdrawal,Neutral,Medium,
4967,train,A withdraw I tried to make at the ATM was declined I don't know why.,declined_cash_withdrawal,Neutral,Medium,
4968,train,Tried using my ATM card earlier at one of your locations for the first time.  It didn't work.  What is going on?,declined_cash_withdrawal,Neutral,Medium,
4969,train,Why can't I take money from my account?,declined_cash_withdrawal,Neutral,Medium,
4970,train,"This morning I wanted to make a withdrawal before work, but my card was declined! Please double check it for me as this is the first time it was declined.",declined_cash_withdrawal,Neutral,Medium,
4971,train,Why was I declined from getting cash?,declined_cash_withdrawal,Neutral,Medium,
4972,train,"I tried to get money out of the Notting Hill ATM earlier, but wasn't able to. Is my card working okay? It's the first time I tried using it.",declined_cash_withdrawal,Neutral,Medium,
4973,train,My ATM card isn't working for a withdrawl,declined_cash_withdrawal,Neutral,Medium,
4974,train,Is my card actually working? It's the first time I tried using it,declined_cash_withdrawal,Neutral,Medium,
4975,train,Is there a reason why my card was declined when I attempted to withdraw money?,declined_cash_withdrawal,Neutral,Medium,
4976,train,Is the ATM broken? I can't get cash from it.,declined_cash_withdrawal,Neutral,Medium,
4977,train,what is my monthly spending limit because i was refused my money at an atm,declined_cash_withdrawal,Neutral,Medium,
4978,train,I can't get cash from the ATM!,declined_cash_withdrawal,Neutral,Medium,
4979,train,"When I tried to access my cash, I wasn't allowed!",declined_cash_withdrawal,Neutral,Medium,
4980,train,"My card has been declined by two separate ATM, and I'm worried something is wrong with my account. Would you please see if my account is okay?",declined_cash_withdrawal,Neutral,Medium,
4981,train,Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,declined_cash_withdrawal,Neutral,Medium,
4982,train,I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,declined_cash_withdrawal,Neutral,Medium,
4983,train,ATM withdrawal not working.,declined_cash_withdrawal,Neutral,Medium,
4984,train,I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,declined_cash_withdrawal,Neutral,Medium,
4985,train,"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it",declined_cash_withdrawal,Neutral,Medium,
4986,train,I cannot withdraw money from the ATM,declined_cash_withdrawal,Neutral,Medium,
4987,train,My withdrawal from the ATM was cancelled.,declined_cash_withdrawal,Neutral,Medium,
4988,train,I'm trying to take money from my account but its not letting me. Help!,declined_cash_withdrawal,Neutral,Medium,
4989,train,Why won't the ATM let me withdraw money?,declined_cash_withdrawal,Neutral,Medium,
4990,train,My cash withdrawal was declined.  Why?,declined_cash_withdrawal,Neutral,Medium,
4991,train,Why couldn't I get cash from an ATM?,declined_cash_withdrawal,Neutral,Medium,
4992,train,I attempted to get cash in the ATM but it was not authorized,declined_cash_withdrawal,Neutral,Medium,
4993,train,Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.,declined_cash_withdrawal,Neutral,Medium,
4994,train,The ATM keeps rejecting my Payment. I tried two different ATMs but did not work .Can you please check if everything is okay with my account?,declined_cash_withdrawal,Neutral,Medium,
4995,train,Why can't I withdraw cash from this ATM?,declined_cash_withdrawal,Neutral,Medium,
4996,train,I was getting some cash out of the ATM but it cancelled on me without warning.,declined_cash_withdrawal,Neutral,Medium,
4997,train,I wasn't able to withdraw money at an ATM,declined_cash_withdrawal,Neutral,Medium,
4998,train,Why can't I withdraw funds from my account?,declined_cash_withdrawal,Neutral,Medium,
4999,train,I tried to get cash in the ATM but it was not approved,declined_cash_withdrawal,Neutral,Medium,
5000,train,My card rejected a cash withdrawal. Why?,declined_cash_withdrawal,Neutral,Medium,
5001,train,Why was my cash withdrawal declined by the ATM?,declined_cash_withdrawal,Neutral,Medium,
5002,train,I could not get the ATM to work,declined_cash_withdrawal,Neutral,Medium,
5003,train,totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,declined_cash_withdrawal,Negative,Medium,
5004,train,Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,declined_cash_withdrawal,Negative,Medium,
5005,train,I tried to pull cash from an ATM but it wouldn't let me.,declined_cash_withdrawal,Neutral,Medium,
5006,train,"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal,Neutral,Medium,
5007,train,Can you please tell me why I cant get money from the ATM?,declined_cash_withdrawal,Neutral,Medium,
5008,train,"How do I get money from an ATM using my card? I can't seem to get it to work? I used the pin I had, but maybe it's wrong? What do I need to do to fix this?",declined_cash_withdrawal,Neutral,Medium,
5009,train,"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.",declined_cash_withdrawal,Neutral,Medium,
5010,train,My card didn't work at the ATM in Notting Hill.  Is my card working?,declined_cash_withdrawal,Neutral,Medium,
5011,train,Why am I not able to get cash from the ATM?,declined_cash_withdrawal,Neutral,Medium,
5012,train,my card was frozen due to putting in the wrong pin too much.  how many tries do i have,declined_cash_withdrawal,Neutral,Medium,
5013,train,I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,declined_cash_withdrawal,Neutral,Medium,
5014,train,Why was I not able to take cash from the ATM?,declined_cash_withdrawal,Neutral,Medium,
5015,train,"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",declined_cash_withdrawal,Neutral,Medium,
5016,train,Why would the ATM machine fail to give me the cash withdrawal I requested?,declined_cash_withdrawal,Neutral,Medium,
5017,train,I am having trouble withdrawing cash.,declined_cash_withdrawal,Neutral,Medium,
5018,train,Why is the ATM not allowing me to get cash?,declined_cash_withdrawal,Neutral,Medium,
5019,train,Why can I not take out cash?,declined_cash_withdrawal,Neutral,Medium,
5020,train,I tried to get cash but it was declined!,declined_cash_withdrawal,Neutral,Medium,
5021,train,"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",declined_cash_withdrawal,Neutral,Medium,
5022,train,The ATM won't let me take out cash,declined_cash_withdrawal,Neutral,Medium,
5023,train,I'm not able to withdraw money from the ATM but I'm not sure why.,declined_cash_withdrawal,Neutral,Medium,
5024,train,why wouldnt the atm give me money,declined_cash_withdrawal,Neutral,Medium,
5025,train,"My cash withdrawal was declined, why?",declined_cash_withdrawal,Neutral,Medium,
5026,train,"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",declined_cash_withdrawal,Neutral,Medium,
5027,train,Why can I not get cash from the ATM?,declined_cash_withdrawal,Neutral,Medium,
5028,train,Why was I not able to get cash from the ATM?,declined_cash_withdrawal,Neutral,Medium,
5029,train,My card doesn't work. I can't get cash out at an ATM,declined_cash_withdrawal,Neutral,Medium,
5030,train,Why am I not able to withdraw cash from this ATM?,declined_cash_withdrawal,Neutral,Medium,
5031,train,Why can't I withdraw money?,declined_cash_withdrawal,Neutral,Medium,
5032,train,The atm wouldn't give out cash,declined_cash_withdrawal,Neutral,Medium,
5033,train,What caused my cash withdrawal to be declined?,declined_cash_withdrawal,Neutral,Medium,
5034,train,Why wont the ATM give me cash?,declined_cash_withdrawal,Neutral,Medium,
5035,train,Why do I get declined when I try to withdraw cash?,declined_cash_withdrawal,Neutral,Medium,
5036,train,What was the cause for my card to be declined?,declined_cash_withdrawal,Neutral,Medium,
5037,train,The ATM cancelled a transaction on me when I was trying to get some cash out.,declined_cash_withdrawal,Neutral,Medium,
5038,train,Why can't I get cash from the ATM?,declined_cash_withdrawal,Neutral,Medium,
5039,train,atm refused to give me money,declined_cash_withdrawal,Neutral,Medium,
